step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode,num_thinking_tokens,thinking_token_mode
1500,2,,,3.991001749038696,54.109065927913356,3.9341126066327394,51.1167691424258,3.7136899513168693,41.00483355401025,3.9661124046278746,52.77894829258976,3.877706148585628,48.31326441792015,0.0003874999999999997,fair,temporal,0,expectation
1510,2,3.913935109972954,50.095699310302734,,,,,,,,,,,0.0003897499999999996,fair,temporal,0,expectation
1520,2,3.9197189256548883,50.38628387451172,,,,,,,,,,,0.0003919999999999996,fair,temporal,0,expectation
1530,2,3.907267701625824,49.7628059387207,,,,,,,,,,,0.00039424999999999947,fair,temporal,0,expectation
1540,2,3.8905606091022493,48.938316345214844,,,,,,,,,,,0.00039649999999999934,fair,temporal,0,expectation
1550,2,3.8786265000700952,48.35775375366211,,,,,,,,,,,0.0003987499999999992,fair,temporal,0,expectation
1560,2,3.876488035917282,48.25444793701172,,,,,,,,,,,0.000400999999999999,fair,temporal,0,expectation
1570,2,3.852224050462246,47.09769821166992,,,,,,,,,,,0.0004032499999999991,fair,temporal,0,expectation
1580,2,3.873755842447281,48.1227912902832,,,,,,,,,,,0.0004054999999999991,fair,temporal,0,expectation
1590,2,3.841078390181065,46.57566833496094,,,,,,,,,,,0.00040774999999999904,fair,temporal,0,expectation
1600,2,3.8368444412946703,46.37889099121094,,,,,,,,,,,0.00040999999999999896,fair,temporal,0,expectation
1600,2,,,3.929526686668396,50.88288841933021,3.8690001996024304,47.89447721779617,3.67469325999027,39.43655823147347,3.9071974294466094,49.7593024202302,3.8391060612766785,46.48390210089682,0.00040999999999999896,fair,temporal,0,expectation
1610,2,3.85134262740612,47.05620193481445,,,,,,,,,,,0.00041224999999999877,fair,temporal,0,expectation
1620,2,3.818031057715416,45.514503479003906,,,,,,,,,,,0.0004144999999999988,fair,temporal,0,expectation
1630,2,3.841071379184723,46.575347900390625,,,,,,,,,,,0.00041674999999999866,fair,temporal,0,expectation
1640,2,3.7992695584893226,44.668548583984375,,,,,,,,,,,0.00041899999999999864,fair,temporal,0,expectation
1650,2,3.8267265170812608,45.91199493408203,,,,,,,,,,,0.0004212499999999986,fair,temporal,0,expectation
1660,2,3.831773763895035,46.14431381225586,,,,,,,,,,,0.0004234999999999987,fair,temporal,0,expectation
1670,2,3.8068210795521735,45.007137298583984,,,,,,,,,,,0.00042574999999999856,fair,temporal,0,expectation
1680,2,3.79935535043478,44.6723747253418,,,,,,,,,,,0.0004279999999999985,fair,temporal,0,expectation
1690,2,3.803063140809536,44.838321685791016,,,,,,,,,,,0.0004302499999999985,fair,temporal,0,expectation
1700,2,3.7887836337089538,44.202598571777344,,,,,,,,,,,0.0004324999999999985,fair,temporal,0,expectation
1700,2,,,3.885103130340576,48.671961756657524,3.823230613861469,45.75177614737889,3.6066786750859463,36.8434802070393,3.8658072612040306,47.741796981423605,3.7904520320854167,44.27641011109618,0.0004324999999999985,fair,temporal,0,expectation
1710,2,3.7773533537983894,43.700225830078125,,,,,,,,,,,0.0004347499999999984,fair,temporal,0,expectation
1720,2,3.7716909438371657,43.45347595214844,,,,,,,,,,,0.00043699999999999837,fair,temporal,0,expectation
1730,2,3.75696597546339,42.81831359863281,,,,,,,,,,,0.0004392499999999982,fair,temporal,0,expectation
1740,2,3.7483972325921058,42.4529914855957,,,,,,,,,,,0.0004414999999999981,fair,temporal,0,expectation
1750,2,3.7612317159771917,43.00135803222656,,,,,,,,,,,0.00044374999999999813,fair,temporal,0,expectation
1760,2,3.7277806013822556,41.586708068847656,,,,,,,,,,,0.00044599999999999805,fair,temporal,0,expectation
1770,2,3.7623941630125044,43.05137634277344,,,,,,,,,,,0.00044824999999999813,fair,temporal,0,expectation
1780,2,3.722824302315712,41.381103515625,,,,,,,,,,,0.000450499999999998,fair,temporal,0,expectation
1790,2,3.7289664059877397,41.63605499267578,,,,,,,,,,,0.00045274999999999786,fair,temporal,0,expectation
1800,2,3.740028774738312,42.099205017089844,,,,,,,,,,,0.0004549999999999977,fair,temporal,0,expectation
1800,2,,,3.8313381671905518,46.1242188718916,3.768676861100542,43.32270494052899,3.5477016074322547,34.733394699584345,3.8003448559958346,44.71660262315871,3.7201373450514175,41.27006195815799,0.0004549999999999977,fair,temporal,0,expectation
1810,2,3.7312100023031234,41.72956848144531,,,,,,,,,,,0.00045724999999999775,fair,temporal,0,expectation
1820,3,3.687255842233795,39.93510818481445,,,,,,,,,,,0.00045949999999999767,fair,temporal,0,expectation
1830,3,3.680461363494396,39.66469192504883,,,,,,,,,,,0.0004617499999999976,fair,temporal,0,expectation
1840,3,3.6766662761569022,39.514442443847656,,,,,,,,,,,0.00046399999999999767,fair,temporal,0,expectation
1850,3,3.6796100214123726,39.63093566894531,,,,,,,,,,,0.0004662499999999976,fair,temporal,0,expectation
1860,3,3.6762832716107368,39.49931716918945,,,,,,,,,,,0.0004684999999999975,fair,temporal,0,expectation
1870,3,3.696470184624195,40.304786682128906,,,,,,,,,,,0.00047074999999999754,fair,temporal,0,expectation
1880,3,3.6683752998709678,39.18818283081055,,,,,,,,,,,0.00047299999999999735,fair,temporal,0,expectation
1890,3,3.6555236726999283,38.68777847290039,,,,,,,,,,,0.0004752499999999973,fair,temporal,0,expectation
1900,3,3.655416402220726,38.68362808227539,,,,,,,,,,,0.00047749999999999724,fair,temporal,0,expectation
1900,3,,,3.7984261512756348,44.630886924488514,3.73409506725736,41.850136863194294,3.5338472569016015,34.25550414984794,3.766531488121278,43.22986120778912,3.7047777640900237,40.64101442037689,0.00047749999999999724,fair,temporal,0,expectation
1910,3,3.6658235386013986,39.08831024169922,,,,,,,,,,,0.0004797499999999971,fair,temporal,0,expectation
1920,3,3.641249819099903,38.13947677612305,,,,,,,,,,,0.00048199999999999713,fair,temporal,0,expectation
1930,3,3.663493798673153,38.99735641479492,,,,,,,,,,,0.00048424999999999716,fair,temporal,0,expectation
1940,3,3.671382750570774,39.306217193603516,,,,,,,,,,,0.00048649999999999735,fair,temporal,0,expectation
1950,3,3.6220649272203445,37.41474151611328,,,,,,,,,,,0.0004887499999999973,fair,temporal,0,expectation
1960,3,3.642805913090706,38.1988639831543,,,,,,,,,,,0.0004909999999999973,fair,temporal,0,expectation
1970,3,3.6518194168806075,38.544734954833984,,,,,,,,,,,0.0004932499999999972,fair,temporal,0,expectation
1980,3,3.6282709047198294,37.64766311645508,,,,,,,,,,,0.0004954999999999969,fair,temporal,0,expectation
1990,3,3.630600568652153,37.735469818115234,,,,,,,,,,,0.0004977499999999969,fair,temporal,0,expectation
2000,3,3.61971175968647,37.326812744140625,,,,,,,,,,,0.0005,fair,temporal,0,expectation
2000,3,,,3.747606062889099,42.419410949473566,3.670804320700556,39.283489680781805,3.451916095259866,31.560807923687083,3.706552112632091,40.713189758228694,3.6387866381165637,38.04564557160608,0.0005,fair,temporal,0,expectation
2010,3,3.60859654545784,36.91421127319336,,,,,,,,,,,0.0004999995758738043,fair,temporal,0,expectation
2020,3,3.619459454715252,37.317386627197266,,,,,,,,,,,0.0004999983034968163,fair,temporal,0,expectation
2030,3,3.600296601653099,36.60908889770508,,,,,,,,,,,0.000499996182873833,fair,temporal,0,expectation
2040,3,3.605214197933674,36.7895622253418,,,,,,,,,,,0.0004999932140128494,fair,temporal,0,expectation
2050,3,3.6019472286105154,36.66957092285156,,,,,,,,,,,0.000499989396925058,fair,temporal,0,expectation
2060,3,3.6144855067133905,37.13223648071289,,,,,,,,,,,0.0004999847316248494,fair,temporal,0,expectation
2070,3,3.590064986050129,36.23643112182617,,,,,,,,,,,0.0004999792181298116,fair,temporal,0,expectation
2080,3,3.56983992010355,35.51091003417969,,,,,,,,,,,0.0004999728564607307,fair,temporal,0,expectation
2090,3,3.5896068543195723,36.21982955932617,,,,,,,,,,,0.0004999656466415899,fair,temporal,0,expectation
2100,3,3.583681859076023,36.005863189697266,,,,,,,,,,,0.0004999575886995707,fair,temporal,0,expectation
2100,3,,,3.720726561546326,41.294386124806,3.653285690010715,38.601289784189305,3.4248717803927,30.71870585857829,3.686251588155364,39.895023354345135,3.620364730422561,37.35118845272099,0.0004999575886995707,fair,temporal,0,expectation
2110,3,3.57397538125515,35.65806579589844,,,,,,,,,,,0.0004999486826650517,fair,temporal,0,expectation
2120,3,3.5942956149578094,36.390052795410156,,,,,,,,,,,0.0004999389285716085,fair,temporal,0,expectation
