step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode,num_thinking_tokens,thinking_token_mode
10,1,9.926014560461045,20455.66015625,,,,,,,,,,,5.2249999999999996e-05,fair,random_scramble,819,upper_bound
20,1,9.234411400556564,10243.62890625,,,,,,,,,,,5.449999999999998e-05,fair,random_scramble,819,upper_bound
30,1,8.803743493556976,6659.125,,,,,,,,,,,5.675e-05,fair,random_scramble,819,upper_bound
40,1,8.42463076710701,4557.962890625,,,,,,,,,,,5.900000000000001e-05,fair,random_scramble,819,upper_bound
50,1,8.086877351999282,3251.519775390625,,,,,,,,,,,6.125000000000001e-05,fair,random_scramble,819,upper_bound
60,1,7.830213591456413,2515.466552734375,,,,,,,,,,,6.350000000000001e-05,fair,random_scramble,819,upper_bound
70,1,7.649267548322678,2099.10791015625,,,,,,,,,,,6.575000000000001e-05,fair,random_scramble,819,upper_bound
80,1,7.565794211626053,1931.0013427734375,,,,,,,,,,,6.800000000000003e-05,fair,random_scramble,819,upper_bound
90,1,7.520114770531654,1844.779296875,,,,,,,,,,,7.025000000000004e-05,fair,random_scramble,819,upper_bound
100,1,7.500759330391884,1809.4154052734375,,,,,,,,,,,7.250000000000001e-05,fair,random_scramble,819,upper_bound
