step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode,num_thinking_tokens,thinking_token_mode
10,1,9.53832167983055,13881.6279296875,,,,,,,,,,,5.2249999999999996e-05,fair,random_scramble,307,expectation
20,1,8.759503263235093,6370.94677734375,,,,,,,,,,,5.449999999999998e-05,fair,random_scramble,307,expectation
30,1,8.276929393410683,3932.103759765625,,,,,,,,,,,5.675e-05,fair,random_scramble,307,expectation
40,1,7.902004963159561,2702.6962890625,,,,,,,,,,,5.900000000000001e-05,fair,random_scramble,307,expectation
50,1,7.650362592935562,2101.4072265625,,,,,,,,,,,6.125000000000001e-05,fair,random_scramble,307,expectation
60,1,7.553510382771492,1907.4263916015625,,,,,,,,,,,6.350000000000001e-05,fair,random_scramble,307,expectation
70,1,7.510576328635215,1827.2662353515625,,,,,,,,,,,6.575000000000001e-05,fair,random_scramble,307,expectation
80,1,7.501367637515068,1810.5167236328125,,,,,,,,,,,6.800000000000003e-05,fair,random_scramble,307,expectation
90,1,7.479958260059357,1772.16650390625,,,,,,,,,,,7.025000000000004e-05,fair,random_scramble,307,expectation
100,1,7.468675461411476,1752.284423828125,,,,,,,,,,,7.250000000000001e-05,fair,random_scramble,307,expectation
