step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.908628731966019,20103.08203125,,,,,,,,,,,5.2249999999999996e-05,fair,random_scramble
20,1,9.217109447717666,10067.9228515625,,,,,,,,,,,5.449999999999998e-05,fair,random_scramble
30,1,8.78578099012375,6540.57861328125,,,,,,,,,,,5.675e-05,fair,random_scramble
40,1,8.398632448911666,4440.9873046875,,,,,,,,,,,5.900000000000001e-05,fair,random_scramble
50,1,8.05420035123825,3146.985107421875,,,,,,,,,,,6.125000000000001e-05,fair,random_scramble
60,1,7.803016006946564,2447.974365234375,,,,,,,,,,,6.350000000000001e-05,fair,random_scramble
70,1,7.621743816137314,2042.119873046875,,,,,,,,,,,6.575000000000001e-05,fair,random_scramble
80,1,7.539969938993454,1881.7734375,,,,,,,,,,,6.800000000000003e-05,fair,random_scramble
90,1,7.497952708601952,1804.344970703125,,,,,,,,,,,7.025000000000004e-05,fair,random_scramble
100,1,7.474662408232689,1762.8062744140625,,,,,,,,,,,7.250000000000001e-05,fair,random_scramble
100,1,,,7.497558689117431,1803.6338044169477,7.497301709576718,1803.170366979793,7.468208820417339,1751.4666828981992,7.497656808685323,1803.810784868953,7.469089042299028,1753.0090409065851,7.250000000000001e-05,fair,random_scramble
110,1,7.476036444306374,1765.23046875,,,,,,,,,,,7.475000000000004e-05,fair,random_scramble
120,1,7.471236303448677,1756.777099609375,,,,,,,,,,,7.700000000000001e-05,fair,random_scramble
130,1,7.45481496155262,1728.1640625,,,,,,,,,,,7.925000000000003e-05,fair,random_scramble
140,1,7.452419492602348,1724.029052734375,,,,,,,,,,,8.150000000000006e-05,fair,random_scramble
150,1,7.435160413384438,1694.5299072265625,,,,,,,,,,,8.37500000000001e-05,fair,random_scramble
160,1,7.420586881041527,1670.013671875,,,,,,,,,,,8.60000000000001e-05,fair,random_scramble
170,1,7.406376478075981,1646.4493408203125,,,,,,,,,,,8.825000000000011e-05,fair,random_scramble
180,1,7.395415109395981,1628.5010986328125,,,,,,,,,,,9.050000000000011e-05,fair,random_scramble
190,1,7.395980161428452,1629.4215087890625,,,,,,,,,,,9.275000000000013e-05,fair,random_scramble
200,1,7.359520199894905,1571.0828857421875,,,,,,,,,,,9.50000000000001e-05,fair,random_scramble
200,1,,,7.386835718154908,1614.5890065392464,7.378315279105342,1600.8904410887267,7.340993507035342,1542.2435826271935,7.379949611466764,1603.508967331929,7.340357970887674,1541.2637424768232,9.50000000000001e-05,fair,random_scramble
210,1,7.366206580400467,1581.6226806640625,,,,,,,,,,,9.725000000000009e-05,fair,random_scramble
220,1,7.348672872781753,1554.132568359375,,,,,,,,,,,9.950000000000009e-05,fair,random_scramble
230,1,7.342411309480667,1544.4320068359375,,,,,,,,,,,0.00010175000000000007,fair,random_scramble
240,1,7.3289079576730725,1523.7169189453125,,,,,,,,,,,0.00010400000000000005,fair,random_scramble
250,1,7.319803953170776,1509.9083251953125,,,,,,,,,,,0.00010625000000000002,fair,random_scramble
260,1,7.309712195396424,1494.7471923828125,,,,,,,,,,,0.00010850000000000006,fair,random_scramble
270,1,7.305226284265518,1488.0567626953125,,,,,,,,,,,0.00011075000000000004,fair,random_scramble
280,1,7.286205279827118,1460.019775390625,,,,,,,,,,,0.00011300000000000001,fair,random_scramble
290,1,7.277574679255485,1447.4730224609375,,,,,,,,,,,0.00011525000000000004,fair,random_scramble
300,1,7.269973129034042,1436.5120849609375,,,,,,,,,,,0.00011750000000000004,fair,random_scramble
300,1,,,7.2864213466644285,1460.3353011610461,7.279800596701509,1450.6987221611191,7.221070618536271,1367.952832657126,7.280025880127445,1451.0255773553945,7.225186095243429,1373.5942111949983,0.00011750000000000004,fair,random_scramble
310,1,7.262972038984299,1426.4896240234375,,,,,,,,,,,0.00011975000000000002,fair,random_scramble
320,1,7.249232813715935,1407.02490234375,,,,,,,,,,,0.00012200000000000002,fair,random_scramble
330,1,7.255444946885109,1415.7928466796875,,,,,,,,,,,0.00012425000000000007,fair,random_scramble
340,1,7.228103902935982,1377.6082763671875,,,,,,,,,,,0.00012650000000000007,fair,random_scramble
350,1,7.232931241393089,1384.2740478515625,,,,,,,,,,,0.00012875000000000007,fair,random_scramble
360,1,7.22638091146946,1375.2362060546875,,,,,,,,,,,0.00013100000000000004,fair,random_scramble
370,1,7.20503351688385,1346.1895751953125,,,,,,,,,,,0.00013325000000000004,fair,random_scramble
380,1,7.212922146916389,1356.851318359375,,,,,,,,,,,0.00013550000000000004,fair,random_scramble
390,1,7.195542356371879,1333.4732666015625,,,,,,,,,,,0.00013775000000000007,fair,random_scramble
400,1,7.192750760912896,1329.7562255859375,,,,,,,,,,,0.00014000000000000001,fair,random_scramble
400,1,,,7.214804553985596,1359.4079512531691,7.208904121545556,1351.410473968288,7.144355626523113,1266.9346830215852,7.211497949602526,1354.920350412294,7.157144457585778,1283.2413459777208,0.00014000000000000001,fair,random_scramble
410,1,7.187482318282127,1322.768798828125,,,,,,,,,,,0.00014225000000000002,fair,random_scramble
420,1,7.187945318222046,1323.38134765625,,,,,,,,,,,0.00014450000000000007,fair,random_scramble
430,1,7.161961579322815,1289.437744140625,,,,,,,,,,,0.0001467500000000001,fair,random_scramble
440,1,7.15127120912075,1275.726806640625,,,,,,,,,,,0.00014900000000000015,fair,random_scramble
450,1,7.144974657893181,1267.71923828125,,,,,,,,,,,0.0001512500000000001,fair,random_scramble
460,1,7.143282184004784,1265.57568359375,,,,,,,,,,,0.00015350000000000015,fair,random_scramble
470,1,7.121609085798264,1238.4417724609375,,,,,,,,,,,0.00015575000000000018,fair,random_scramble
480,1,7.1258928090333935,1243.7579345703125,,,,,,,,,,,0.0001580000000000002,fair,random_scramble
490,1,7.13452776670456,1254.5443115234375,,,,,,,,,,,0.00016025000000000024,fair,random_scramble
500,1,7.10507766008377,1218.1368408203125,,,,,,,,,,,0.0001625000000000003,fair,random_scramble
500,1,,,7.157046794891357,1283.1160272898608,7.1578159453897365,1284.103316259958,7.0741045464535635,1180.985509521471,7.163255260866585,1291.1069896288004,7.091952150355801,1202.2524888981563,0.0001625000000000003,fair,random_scramble
510,1,7.121257695555687,1238.006591796875,,,,,,,,,,,0.0001647500000000003,fair,random_scramble
520,1,7.095079931616783,1206.0186767578125,,,,,,,,,,,0.0001670000000000003,fair,random_scramble
530,1,7.102039888501167,1214.4417724609375,,,,,,,,,,,0.00016925000000000027,fair,random_scramble
540,1,7.104995572566986,1218.036865234375,,,,,,,,,,,0.00017150000000000027,fair,random_scramble
550,1,7.09514411687851,1206.0963134765625,,,,,,,,,,,0.00017375000000000027,fair,random_scramble
560,1,7.09338863492012,1203.980712890625,,,,,,,,,,,0.00017600000000000027,fair,random_scramble
570,1,7.077714198827744,1185.255859375,,,,,,,,,,,0.00017825000000000024,fair,random_scramble
580,1,7.05999980866909,1164.445068359375,,,,,,,,,,,0.0001805000000000003,fair,random_scramble
