step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.916206461191177,20256.0,,,,,,,,,,,5.2249999999999996e-05,fair,temporal
20,1,9.181510436534882,9715.8125,,,,,,,,,,,5.449999999999998e-05,fair,temporal
30,1,8.742992800474166,6266.6201171875,,,,,,,,,,,5.675e-05,fair,temporal
40,1,8.254379722476006,3844.4248046875,,,,,,,,,,,5.900000000000001e-05,fair,temporal
50,1,7.832507169246673,2521.242431640625,,,,,,,,,,,6.125000000000001e-05,fair,temporal
60,1,7.535637676715851,1873.6390380859375,,,,,,,,,,,6.350000000000001e-05,fair,temporal
70,1,7.355219888687134,1564.3408203125,,,,,,,,,,,6.575000000000001e-05,fair,temporal
80,1,7.2359503865242,1388.4599609375,,,,,,,,,,,6.800000000000003e-05,fair,temporal
90,1,7.163908240199089,1291.9500732421875,,,,,,,,,,,7.025000000000004e-05,fair,temporal
100,1,7.111378994584084,1225.8370361328125,,,,,,,,,,,7.250000000000001e-05,fair,temporal
100,1,,,6.974560737609863,1069.087476198061,6.944948360334523,1037.893399354037,7.036162019872582,1137.015379304777,6.952369193433867,1045.6240816204152,6.969150577208667,1063.319159298555,7.250000000000001e-05,fair,temporal
110,1,7.054016402363777,1157.4986572265625,,,,,,,,,,,7.475000000000004e-05,fair,temporal
120,1,7.009557449817658,1107.1641845703125,,,,,,,,,,,7.700000000000001e-05,fair,temporal
130,1,6.949374160170555,1042.4970703125,,,,,,,,,,,7.925000000000003e-05,fair,temporal
140,1,6.8911459892988205,983.528076171875,,,,,,,,,,,8.150000000000006e-05,fair,temporal
150,1,6.840120360255241,934.6015625,,,,,,,,,,,8.37500000000001e-05,fair,temporal
160,1,6.790934365987778,889.7446899414062,,,,,,,,,,,8.60000000000001e-05,fair,temporal
170,1,6.74491374194622,849.7257080078125,,,,,,,,,,,8.825000000000011e-05,fair,temporal
180,1,6.716227090358734,825.6962890625,,,,,,,,,,,9.050000000000011e-05,fair,temporal
190,1,6.671468481421471,789.5540161132812,,,,,,,,,,,9.275000000000013e-05,fair,temporal
200,1,6.614385822415352,745.7463989257812,,,,,,,,,,,9.50000000000001e-05,fair,temporal
200,1,,,6.426095485687256,617.7571911575062,6.3973155417463685,600.2315765964042,6.539627537076512,692.028774967767,6.403084803040806,603.704477803444,6.401510789792591,602.7549864094233,9.50000000000001e-05,fair,temporal
210,1,6.580577364563942,720.9554443359375,,,,,,,,,,,9.725000000000009e-05,fair,temporal
220,1,6.548364081978798,698.1012573242188,,,,,,,,,,,9.950000000000009e-05,fair,temporal
230,1,6.523220166563988,680.7669677734375,,,,,,,,,,,0.00010175000000000007,fair,temporal
240,1,6.48941290974617,658.1367797851562,,,,,,,,,,,0.00010400000000000005,fair,temporal
250,1,6.456049227714539,636.5413818359375,,,,,,,,,,,0.00010625000000000002,fair,temporal
260,1,6.412536227703095,609.4373168945312,,,,,,,,,,,0.00010850000000000006,fair,temporal
270,1,6.410513633489609,608.2058715820312,,,,,,,,,,,0.00011075000000000004,fair,temporal
280,1,6.378442552685738,589.009765625,,,,,,,,,,,0.00011300000000000001,fair,temporal
290,1,6.345023405551911,569.65087890625,,,,,,,,,,,0.00011525000000000004,fair,temporal
300,1,6.329282993078232,560.7542724609375,,,,,,,,,,,0.00011750000000000004,fair,temporal
300,1,,,6.1142960548400875,452.2775566873916,6.073539226824456,434.21474975542964,6.249879090804455,517.9501959407,6.0773316400601045,435.86459799526915,6.083257736263337,438.45524215618667,0.00011750000000000004,fair,temporal
310,1,6.295850938558578,542.3170166015625,,,,,,,,,,,0.00011975000000000002,fair,temporal
320,1,6.284630396962166,536.2659912109375,,,,,,,,,,,0.00012200000000000002,fair,temporal
330,1,6.25659693479538,521.4414672851562,,,,,,,,,,,0.00012425000000000007,fair,temporal
340,1,6.255145895481109,520.6854248046875,,,,,,,,,,,0.00012650000000000007,fair,temporal
350,1,6.2152788698673245,500.3356018066406,,,,,,,,,,,0.00012875000000000007,fair,temporal
360,1,6.210301813483238,497.8515319824219,,,,,,,,,,,0.00013100000000000004,fair,temporal
370,1,6.195891898870468,490.7289123535156,,,,,,,,,,,0.00013325000000000004,fair,temporal
380,1,6.13365983068943,461.1206970214844,,,,,,,,,,,0.00013550000000000004,fair,temporal
390,1,6.138156446814537,463.1988525390625,,,,,,,,,,,0.00013775000000000007,fair,temporal
400,1,6.162907499074936,474.8066101074219,,,,,,,,,,,0.00014000000000000001,fair,temporal
