step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.892501479387283,19781.48828125,,,,,,,,,,,5.2249999999999996e-05,fair,temporal
20,1,9.192008590698242,9818.3564453125,,,,,,,,,,,5.449999999999998e-05,fair,temporal
30,1,8.729409110546111,6182.07470703125,,,,,,,,,,,5.675e-05,fair,temporal
40,1,8.195131406188011,3623.2666015625,,,,,,,,,,,5.900000000000001e-05,fair,temporal
50,1,7.748815476894379,2318.82421875,,,,,,,,,,,6.125000000000001e-05,fair,temporal
60,1,7.4664975076913835,1748.4718017578125,,,,,,,,,,,6.350000000000001e-05,fair,temporal
70,1,7.272658422589302,1440.3743896484375,,,,,,,,,,,6.575000000000001e-05,fair,temporal
80,1,7.151512637734413,1276.03466796875,,,,,,,,,,,6.800000000000003e-05,fair,temporal
90,1,7.052857300639152,1156.1575927734375,,,,,,,,,,,7.025000000000004e-05,fair,temporal
100,1,6.956598141789437,1050.0555419921875,,,,,,,,,,,7.250000000000001e-05,fair,temporal
100,1,,,6.862570428848267,955.8207819026096,6.847084766018014,941.1332799108654,6.877798095792864,970.4870858208002,6.850355958569547,944.2169489739603,6.850477814305197,944.3320142354296,7.250000000000001e-05,fair,temporal
110,1,6.9028100818395615,995.0670166015625,,,,,,,,,,,7.475000000000004e-05,fair,temporal
120,1,6.824772742390633,920.3673095703125,,,,,,,,,,,7.700000000000001e-05,fair,temporal
130,1,6.742276588082314,847.4879760742188,,,,,,,,,,,7.925000000000003e-05,fair,temporal
140,1,6.684242552518844,799.704833984375,,,,,,,,,,,8.150000000000006e-05,fair,temporal
150,1,6.603075140714646,737.359130859375,,,,,,,,,,,8.37500000000001e-05,fair,temporal
160,1,6.528522139787674,684.3859252929688,,,,,,,,,,,8.60000000000001e-05,fair,temporal
170,1,6.458246695995331,637.9415893554688,,,,,,,,,,,8.825000000000011e-05,fair,temporal
180,1,6.405859521031379,605.3818969726562,,,,,,,,,,,9.050000000000011e-05,fair,temporal
190,1,6.361074858903885,578.8682861328125,,,,,,,,,,,9.275000000000013e-05,fair,temporal
200,1,6.272150585055352,529.6151123046875,,,,,,,,,,,9.50000000000001e-05,fair,temporal
200,1,,,6.170122194290161,478.24454127120936,6.154042381219656,470.61595592885186,6.178734979669268,482.3813480058343,6.156602817355026,471.822481985602,6.149361498566633,468.4182055830889,9.50000000000001e-05,fair,temporal
210,1,6.248000386357307,516.9781494140625,,,,,,,,,,,9.725000000000009e-05,fair,temporal
220,1,6.184733191132546,485.2835693359375,,,,,,,,,,,9.950000000000009e-05,fair,temporal
230,1,6.145496943593026,466.6114196777344,,,,,,,,,,,0.00010175000000000007,fair,temporal
240,1,6.096375608444214,444.2446594238281,,,,,,,,,,,0.00010400000000000005,fair,temporal
250,1,6.059019649028778,427.9556579589844,,,,,,,,,,,0.00010625000000000002,fair,temporal
260,1,6.014638262987137,409.3777770996094,,,,,,,,,,,0.00010850000000000006,fair,temporal
270,1,5.983708208799362,396.9095458984375,,,,,,,,,,,0.00011075000000000004,fair,temporal
280,1,5.935332483053207,378.1656494140625,,,,,,,,,,,0.00011300000000000001,fair,temporal
290,1,5.894779035449028,363.13665771484375,,,,,,,,,,,0.00011525000000000004,fair,temporal
300,1,5.866304287314415,352.9422302246094,,,,,,,,,,,0.00011750000000000004,fair,temporal
300,1,,,5.761141777038574,317.7108768881263,5.739166174666524,310.80514570117464,5.727977792879102,307.3471199983353,5.741723325741999,311.60093846128166,5.718672507375386,304.5004324589518,0.00011750000000000004,fair,temporal
310,1,5.834068110585212,341.7461853027344,,,,,,,,,,,0.00011975000000000002,fair,temporal
320,1,5.792465111613273,327.8201599121094,,,,,,,,,,,0.00012200000000000002,fair,temporal
330,1,5.7696215361356735,320.4163818359375,,,,,,,,,,,0.00012425000000000007,fair,temporal
340,1,5.7228559225797655,305.7769775390625,,,,,,,,,,,0.00012650000000000007,fair,temporal
350,1,5.7047589153051375,300.2931213378906,,,,,,,,,,,0.00012875000000000007,fair,temporal
360,1,5.68103366792202,293.25238037109375,,,,,,,,,,,0.00013100000000000004,fair,temporal
370,1,5.63224513232708,279.2884216308594,,,,,,,,,,,0.00013325000000000004,fair,temporal
380,1,5.625126048922539,277.30718994140625,,,,,,,,,,,0.00013550000000000004,fair,temporal
390,1,5.5737966924905775,263.4324035644531,,,,,,,,,,,0.00013775000000000007,fair,temporal
400,1,5.555957537889481,258.7745666503906,,,,,,,,,,,0.00014000000000000001,fair,temporal
