step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.832377076148987,18627.1875,,,,,,,,,,,5.2249999999999996e-05,fair,random_scramble
20,1,9.17259115576744,9629.544921875,,,,,,,,,,,5.449999999999998e-05,fair,random_scramble
30,1,8.75327040553093,6331.35888671875,,,,,,,,,,,5.675e-05,fair,random_scramble
40,1,8.379608887434006,4357.30517578125,,,,,,,,,,,5.900000000000001e-05,fair,random_scramble
50,1,8.048301935195923,3128.477294921875,,,,,,,,,,,6.125000000000001e-05,fair,random_scramble
60,1,7.796748459339142,2432.6796875,,,,,,,,,,,6.350000000000001e-05,fair,random_scramble
70,1,7.621541720628739,2041.70703125,,,,,,,,,,,6.575000000000001e-05,fair,random_scramble
80,1,7.545167031884193,1891.5784912109375,,,,,,,,,,,6.800000000000003e-05,fair,random_scramble
90,1,7.501238524913788,1810.2828369140625,,,,,,,,,,,7.025000000000004e-05,fair,random_scramble
100,1,7.4839115113019945,1779.1865234375,,,,,,,,,,,7.250000000000001e-05,fair,random_scramble
100,1,,,7.505050230026245,1817.1965403107126,7.492574330423134,1794.6662139919913,7.478406255696796,1769.4185268606986,7.4956864133994205,1800.2600639124973,7.480589959439217,1773.2866345832597,7.250000000000001e-05,fair,random_scramble
110,1,7.482866051793098,1777.3277587890625,,,,,,,,,,,7.475000000000004e-05,fair,random_scramble
120,1,7.475601914525032,1764.4638671875,,,,,,,,,,,7.700000000000001e-05,fair,random_scramble
130,1,7.458533960580826,1734.6029052734375,,,,,,,,,,,7.925000000000003e-05,fair,random_scramble
140,1,7.455074840784073,1728.61328125,,,,,,,,,,,8.150000000000006e-05,fair,random_scramble
150,1,7.43771376311779,1698.861572265625,,,,,,,,,,,8.37500000000001e-05,fair,random_scramble
160,1,7.427811628580093,1682.1224365234375,,,,,,,,,,,8.60000000000001e-05,fair,random_scramble
170,1,7.411441215872765,1654.8096923828125,,,,,,,,,,,8.825000000000011e-05,fair,random_scramble
180,1,7.409981656074524,1652.3961181640625,,,,,,,,,,,9.050000000000011e-05,fair,random_scramble
190,1,7.400217071175575,1636.339599609375,,,,,,,,,,,9.275000000000013e-05,fair,random_scramble
200,1,7.366501933336258,1582.089599609375,,,,,,,,,,,9.50000000000001e-05,fair,random_scramble
200,1,,,7.407983207702637,1649.0971044598468,7.394102432589478,1626.364496523332,7.356951255380571,1567.0517322633852,7.3946661181969775,1627.2815132128437,7.357840256493108,1568.445462418808,9.50000000000001e-05,fair,random_scramble
210,1,7.383649224042893,1609.4525146484375,,,,,,,,,,,9.725000000000009e-05,fair,random_scramble
220,1,7.360964560508728,1573.353759765625,,,,,,,,,,,9.950000000000009e-05,fair,random_scramble
230,1,7.3566361397504805,1566.557861328125,,,,,,,,,,,0.00010175000000000007,fair,random_scramble
240,1,7.337892866134643,1537.46923828125,,,,,,,,,,,0.00010400000000000005,fair,random_scramble
250,1,7.3314008802175525,1527.5201416015625,,,,,,,,,,,0.00010625000000000002,fair,random_scramble
260,1,7.325252142548561,1518.156494140625,,,,,,,,,,,0.00010850000000000006,fair,random_scramble
270,1,7.319694492220878,1509.74267578125,,,,,,,,,,,0.00011075000000000004,fair,random_scramble
280,1,7.303183007240295,1485.019287109375,,,,,,,,,,,0.00011300000000000001,fair,random_scramble
290,1,7.290762993693352,1466.689208984375,,,,,,,,,,,0.00011525000000000004,fair,random_scramble
300,1,7.283021947741508,1455.37939453125,,,,,,,,,,,0.00011750000000000004,fair,random_scramble
300,1,,,7.306461000442505,1489.8951099315655,7.274324178754909,1442.775804050874,7.257680613651263,1418.9615974006983,7.2778590078092975,1447.8847942657853,7.256540807496547,1417.345177616284,0.00011750000000000004,fair,random_scramble
310,1,7.277287316322327,1447.0574951171875,,,,,,,,,,,0.00011975000000000002,fair,random_scramble
320,1,7.265421569347382,1429.988037109375,,,,,,,,,,,0.00012200000000000002,fair,random_scramble
330,1,7.273146089911461,1441.0771484375,,,,,,,,,,,0.00012425000000000007,fair,random_scramble
