step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode,num_thinking_tokens,thinking_token_mode
10,1,9.908628731966019,20103.08203125,,,,,,,,,,,5.2249999999999996e-05,fair,random_scramble,0,expectation
20,1,9.217109447717666,10067.9228515625,,,,,,,,,,,5.449999999999998e-05,fair,random_scramble,0,expectation
30,1,8.78578099012375,6540.57861328125,,,,,,,,,,,5.675e-05,fair,random_scramble,0,expectation
40,1,8.398632448911666,4440.9873046875,,,,,,,,,,,5.900000000000001e-05,fair,random_scramble,0,expectation
50,1,8.05420035123825,3146.985107421875,,,,,,,,,,,6.125000000000001e-05,fair,random_scramble,0,expectation
60,1,7.803016006946564,2447.974365234375,,,,,,,,,,,6.350000000000001e-05,fair,random_scramble,0,expectation
70,1,7.621743816137314,2042.119873046875,,,,,,,,,,,6.575000000000001e-05,fair,random_scramble,0,expectation
80,1,7.539969938993454,1881.7734375,,,,,,,,,,,6.800000000000003e-05,fair,random_scramble,0,expectation
90,1,7.497952708601952,1804.344970703125,,,,,,,,,,,7.025000000000004e-05,fair,random_scramble,0,expectation
100,1,7.474662408232689,1762.8062744140625,,,,,,,,,,,7.250000000000001e-05,fair,random_scramble,0,expectation
100,1,,,7.497558689117431,1803.6338044169477,7.497301709576718,1803.170366979793,7.468208820417339,1751.4666828981992,7.497656808685323,1803.810784868953,7.469089042299028,1753.0090409065851,7.250000000000001e-05,fair,random_scramble,0,expectation
110,1,7.476036444306374,1765.23046875,,,,,,,,,,,7.475000000000004e-05,fair,random_scramble,0,expectation
120,1,7.471236303448677,1756.777099609375,,,,,,,,,,,7.700000000000001e-05,fair,random_scramble,0,expectation
130,1,7.45481496155262,1728.1640625,,,,,,,,,,,7.925000000000003e-05,fair,random_scramble,0,expectation
140,1,7.452419492602348,1724.029052734375,,,,,,,,,,,8.150000000000006e-05,fair,random_scramble,0,expectation
150,1,7.435160413384438,1694.5299072265625,,,,,,,,,,,8.37500000000001e-05,fair,random_scramble,0,expectation
160,1,7.420586881041527,1670.013671875,,,,,,,,,,,8.60000000000001e-05,fair,random_scramble,0,expectation
170,1,7.406376478075981,1646.4493408203125,,,,,,,,,,,8.825000000000011e-05,fair,random_scramble,0,expectation
180,1,7.395415109395981,1628.5010986328125,,,,,,,,,,,9.050000000000011e-05,fair,random_scramble,0,expectation
190,1,7.395980161428452,1629.4215087890625,,,,,,,,,,,9.275000000000013e-05,fair,random_scramble,0,expectation
200,1,7.359520199894905,1571.0828857421875,,,,,,,,,,,9.50000000000001e-05,fair,random_scramble,0,expectation
