step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate
17010,18,2.3451923318207264,10.435280799865723,,,,,,,,,,,5.5964690701766745e-05
17020,18,2.343308844417334,10.415644645690918,,,,,,,,,,,5.5865301011769006e-05
17030,18,2.349698747694492,10.48241138458252,,,,,,,,,,,5.57667354233228e-05
17040,18,2.3241233348846437,10.217719078063965,,,,,,,,,,,5.566899430710443e-05
17050,18,2.3597003504633904,10.58777904510498,,,,,,,,,,,5.557207803068974e-05
17060,18,2.3548875279724597,10.536943435668945,,,,,,,,,,,5.547598695855246e-05
17070,18,2.3414484597742558,10.396285057067871,,,,,,,,,,,5.538072145206307e-05
17080,18,2.344816515594721,10.431357383728027,,,,,,,,,,,5.5286281869487256e-05
17090,18,2.3419938288629054,10.401955604553223,,,,,,,,,,,5.5192668565984674e-05
17100,18,2.372182188183069,10.7207612991333,,,,,,,,,,,5.5099881893607656e-05
17100,18,,,2.927028397711289,18.672062031606927,2.751715199481898,15.669485141054265,2.622395684094615,13.768669487829122,2.803790563077752,16.50709953276181,2.8796605156150497,17.808226538466677,5.5099881893607656e-05
17110,18,2.3559388004243376,10.548027992248535,,,,,,,,,,,5.5007922201299697e-05
17120,18,2.3447220019996164,10.430373191833496,,,,,,,,,,,5.491678983489435e-05
17130,18,2.350375235080719,10.48950481414795,,,,,,,,,,,5.482648513711382e-05
17140,18,2.3458960272371767,10.442625045776367,,,,,,,,,,,5.473700844756763e-05
17150,18,2.359960952401161,10.59053897857666,,,,,,,,,,,5.464836010275148e-05
17160,18,2.3441294759511946,10.424195289611816,,,,,,,,,,,5.456054043604591e-05
17170,18,2.3521285504102707,10.507911682128906,,,,,,,,,,,5.447354977771499e-05
17180,18,2.3515924014151097,10.502279281616211,,,,,,,,,,,5.438738845490517e-05
17190,18,2.331808515638113,10.296546936035156,,,,,,,,,,,5.4302056791644036e-05
17200,18,2.3489104390144346,10.474149703979492,,,,,,,,,,,5.421755510883896e-05
17200,18,,,2.932203916187622,18.768950140471283,2.7589115218923266,15.782654521416749,2.6306969038235173,13.883441955275252,2.8112128658693054,16.630076043583983,2.9052001450420475,18.268899716027278,5.421755510883896e-05
17210,18,2.347041366994381,10.45459270477295,,,,,,,,,,,5.413388372427612e-05
17220,18,2.344976346939802,10.433026313781738,,,,,,,,,,,5.4051042952619124e-05
17230,18,2.336478740721941,10.344745635986328,,,,,,,,,,,5.396903310540791e-05
17240,18,2.3286305367946625,10.263875007629395,,,,,,,,,,,5.388785449105751e-05
17250,18,2.329311553388834,10.270868301391602,,,,,,,,,,,5.380750741485698e-05
17260,18,2.3677674159407616,10.673535346984863,,,,,,,,,,,5.372799217896819e-05
17270,18,2.3348469987511633,10.327878952026367,,,,,,,,,,,5.364930908242472e-05
17280,18,2.3659370012581347,10.654016494750977,,,,,,,,,,,5.35714584211307e-05
17290,18,2.339067331701517,10.371557235717773,,,,,,,,,,,5.349444048785967e-05
17300,18,2.335502190887928,10.334648132324219,,,,,,,,,,,5.3418255572253616e-05
17300,18,,,2.940615229597297,18.92748748139297,2.754727295304907,15.716754285654533,2.6496496721920595,14.149080960501804,2.812891579321782,16.65801662150451,2.922078459373916,18.57986484935274,5.3418255572253616e-05
17310,18,2.3579513773322107,10.569276809692383,,,,,,,,,,,5.3342903960821695e-05
17320,18,2.325983354449272,10.236741065979004,,,,,,,,,,,5.326838593693934e-05
17330,18,2.3437589623034,10.420333862304688,,,,,,,,,,,5.3194701780847e-05
17340,18,2.346200205385685,10.445802688598633,,,,,,,,,,,5.312185176964926e-05
17350,18,2.3541465044021606,10.529138565063477,,,,,,,,,,,5.304983617731377e-05
17360,18,2.3611785270273686,10.60344123840332,,,,,,,,,,,5.297865527467009e-05
17370,18,2.333876283466816,10.317859649658203,,,,,,,,,,,5.2908309329408756e-05
17380,18,2.3541022591292857,10.528674125671387,,,,,,,,,,,5.2838798606080345e-05
17390,18,2.365512702614069,10.649496078491211,,,,,,,,,,,5.27701233660944e-05
17400,18,2.3506894573569297,10.49280071258545,,,,,,,,,,,5.270228386771834e-05
17400,18,,,2.932658992401541,18.777493387007144,2.7812275006857785,16.138819205997013,2.6270840324846962,13.833373365898046,2.8346073777503284,17.02371509878277,2.912372632458327,18.400404212758147,5.270228386771834e-05
17410,18,2.341148705780506,10.393167495727539,,,,,,,,,,,5.263528036607676e-05
17420,18,2.3594971619546414,10.585626602172852,,,,,,,,,,,5.256911311315023e-05
17430,18,2.3695015728473665,10.692062377929688,,,,,,,,,,,5.250378235777443e-05
17440,18,2.3616767168045043,10.608724594116211,,,,,,,,,,,5.2439288345639226e-05
17450,18,2.370710180699825,10.704991340637207,,,,,,,,,,,5.237563131928781e-05
17460,18,2.3504385001957417,10.490169525146484,,,,,,,,,,,5.23128115181156e-05
17470,18,2.353097042441368,10.51809310913086,,,,,,,,,,,5.2250829178369496e-05
17480,18,2.3294689275324343,10.27248477935791,,,,,,,,,,,5.218968453314699e-05
17490,18,2.3670422077178954,10.665799140930176,,,,,,,,,,,5.212937781239519e-05
17500,18,2.3662262931466103,10.657098770141602,,,,,,,,,,,5.2069909242910115e-05
17500,18,,,2.9419126387444963,18.95206011371694,2.7606904428707084,15.81075560403151,2.6373174589472916,13.97566298841408,2.814435947225878,16.683762603237412,2.9177056528964087,18.49879607420008,5.2069909242910115e-05
17510,18,2.348963823914528,10.474709510803223,,,,,,,,,,,5.201127904833558e-05
