step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate
10,1,9.839933302998542,18768.466796875,,,,,,,,,,,5.2249999999999996e-05
20,1,9.13882075548172,9309.779296875,,,,,,,,,,,5.449999999999998e-05
30,1,8.533892300724983,5084.1982421875,,,,,,,,,,,5.675e-05
40,1,7.9328511476516725,2787.363037109375,,,,,,,,,,,5.900000000000001e-05
50,1,7.541301362216473,1884.2803955078125,,,,,,,,,,,6.125000000000001e-05
60,1,7.260133750736713,1422.44677734375,,,,,,,,,,,6.350000000000001e-05
70,1,7.0725212633609775,1179.1170654296875,,,,,,,,,,,6.575000000000001e-05
80,1,6.928030340373516,1020.482177734375,,,,,,,,,,,6.800000000000003e-05
90,1,6.831258112192154,926.355712890625,,,,,,,,,,,7.025000000000004e-05
100,1,6.758659313619137,861.4864501953125,,,,,,,,,,,7.250000000000001e-05
100,1,,,6.674525287426614,791.9714058410435,6.651162085606219,773.6828890793249,6.67535305324037,792.6272440990672,6.652482768519865,774.7053538787915,6.685561740556453,800.7603714349647,7.250000000000001e-05
110,1,6.675553472340107,792.7860107421875,,,,,,,,,,,7.475000000000004e-05
120,1,6.580109764635563,720.6182861328125,,,,,,,,,,,7.700000000000001e-05
130,1,6.510754060745239,672.333251953125,,,,,,,,,,,7.925000000000003e-05
140,1,6.457518544793129,637.4772338867188,,,,,,,,,,,8.150000000000006e-05
150,1,6.38264941573143,591.4927368164062,,,,,,,,,,,8.37500000000001e-05
160,1,6.296403902769089,542.6170654296875,,,,,,,,,,,8.60000000000001e-05
170,1,6.243889963626861,514.8572998046875,,,,,,,,,,,8.825000000000011e-05
180,1,6.180190496146679,483.0840148925781,,,,,,,,,,,9.050000000000011e-05
190,1,6.109449309110642,450.0908203125,,,,,,,,,,,9.275000000000013e-05
200,1,6.069290019571781,432.3736572265625,,,,,,,,,,,9.50000000000001e-05
200,1,,,5.9845891366499515,397.25926844048104,5.963376195339657,388.9209833458712,5.955063082248089,385.70124081197383,5.965958006034718,389.92640104079805,5.978111520916737,394.69429198773406,9.50000000000001e-05
210,1,6.0281966283917425,414.9660949707031,,,,,,,,,,,9.725000000000009e-05
220,1,5.969417339563369,391.2777099609375,,,,,,,,,,,9.950000000000009e-05
230,1,5.936803609132767,378.7225341796875,,,,,,,,,,,0.00010175000000000007
240,1,5.881904409825802,358.4913635253906,,,,,,,,,,,0.00010400000000000005
250,1,5.8400384277105335,343.7925109863281,,,,,,,,,,,0.00010625000000000002
260,1,5.804768617451191,331.8783874511719,,,,,,,,,,,0.00010850000000000006
270,1,5.761564333736897,317.8451232910156,,,,,,,,,,,0.00011075000000000004
280,1,5.72188249528408,305.4794006347656,,,,,,,,,,,0.00011300000000000001
290,1,5.699663975834847,298.76702880859375,,,,,,,,,,,0.00011525000000000004
300,1,5.648834747076035,283.96038818359375,,,,,,,,,,,0.00011750000000000004
300,1,,,5.582311844499144,265.6851190202909,5.565435296771322,261.238895410874,5.5529830453303735,258.00605285646003,5.570574189047238,262.5848292953166,5.586038690868805,266.6771340371606,0.00011750000000000004
310,1,5.619789473712444,275.8313293457031,,,,,,,,,,,0.00011975000000000002
320,1,5.588108861446381,267.2298278808594,,,,,,,,,,,0.00012200000000000002
330,1,5.545903874933719,256.18597412109375,,,,,,,,,,,0.00012425000000000007
340,1,5.535431198775768,253.51712036132812,,,,,,,,,,,0.00012650000000000007
350,1,5.504561685025692,245.8107452392578,,,,,,,,,,,0.00012875000000000007
360,1,5.493033117055893,242.99307250976562,,,,,,,,,,,0.00013100000000000004
370,1,5.44940639436245,232.62008666992188,,,,,,,,,,,0.00013325000000000004
380,1,5.429401336610317,228.01271057128906,,,,,,,,,,,0.00013550000000000004
390,1,5.385420295596123,218.20179748535156,,,,,,,,,,,0.00013775000000000007
400,1,5.361107222735882,212.96063232421875,,,,,,,,,,,0.00014000000000000001
400,1,,,5.279959399079623,196.3619027159741,5.256548131880657,191.818216001895,5.221392771639807,185.1919346096427,5.261568981950598,192.78372832313286,5.27109980507275,194.62989973020504,0.00014000000000000001
410,1,5.3391127154231075,208.32778930664062,,,,,,,,,,,0.00014225000000000002
420,1,5.303386753797531,201.0164337158203,,,,,,,,,,,0.00014450000000000007
430,1,5.261609421670437,192.7915496826172,,,,,,,,,,,0.0001467500000000001
440,1,5.25046807974577,190.655517578125,,,,,,,,,,,0.00014900000000000015
450,1,5.242949640750885,189.22740173339844,,,,,,,,,,,0.0001512500000000001
460,1,5.226069729030132,186.0601348876953,,,,,,,,,,,0.00015350000000000015
470,1,5.1929197534918785,179.99331665039062,,,,,,,,,,,0.00015575000000000018
480,1,5.165852558612824,175.18675231933594,,,,,,,,,,,0.0001580000000000002
490,1,5.1328948304057125,169.5071258544922,,,,,,,,,,,0.00016025000000000024
500,1,5.112808890640736,166.13632202148438,,,,,,,,,,,0.0001625000000000003
500,1,,,5.041604859115093,154.7181166683546,4.994494218036281,147.59827395649086,4.960972834118936,142.73258350450038,5.001088494607402,148.57479397931414,5.028892414441544,152.7637200696823,0.0001625000000000003
510,1,5.096859499812126,163.50759887695312,,,,,,,,,,,0.0001647500000000003
520,1,5.0844751104712484,161.49513244628906,,,,,,,,,,,0.0001670000000000003
530,1,5.066928142309189,158.6860809326172,,,,,,,,,,,0.00016925000000000027
540,1,5.005106383562088,149.17295837402344,,,,,,,,,,,0.00017150000000000027
