step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.51746626496315,13595.125,,,,,,,,,,,5.2249999999999996e-05,fair,temporal
20,1,8.735419565439225,6219.34130859375,,,,,,,,,,,5.449999999999998e-05,fair,temporal
30,1,8.184438925981521,3584.73095703125,,,,,,,,,,,5.675e-05,fair,temporal
40,1,7.663873732089996,2129.992431640625,,,,,,,,,,,5.900000000000001e-05,fair,temporal
50,1,7.351460638642311,1558.470947265625,,,,,,,,,,,6.125000000000001e-05,fair,temporal
60,1,7.215425479412079,1360.2523193359375,,,,,,,,,,,6.350000000000001e-05,fair,temporal
70,1,7.121876227855682,1238.7724609375,,,,,,,,,,,6.575000000000001e-05,fair,temporal
80,1,7.0501675575971605,1153.0518798828125,,,,,,,,,,,6.800000000000003e-05,fair,temporal
90,1,6.962012115120888,1055.755859375,,,,,,,,,,,7.025000000000004e-05,fair,temporal
100,1,6.880871680378914,973.474609375,,,,,,,,,,,7.250000000000001e-05,fair,temporal
100,1,,,6.728250026702881,835.6835616881951,6.713340261763781,823.3161429795854,6.808699720457931,905.6923876932552,6.716106428699975,825.5967256543349,6.731879881464401,838.7224837298381,7.250000000000001e-05,fair,temporal
110,1,6.810369518399239,907.2059326171875,,,,,,,,,,,7.475000000000004e-05,fair,temporal
120,1,6.733442109823227,840.033935546875,,,,,,,,,,,7.700000000000001e-05,fair,temporal
130,1,6.649187785387039,772.15673828125,,,,,,,,,,,7.925000000000003e-05,fair,temporal
140,1,6.594752362370491,731.2477416992188,,,,,,,,,,,8.150000000000006e-05,fair,temporal
150,1,6.502587613463402,666.8651123046875,,,,,,,,,,,8.37500000000001e-05,fair,temporal
160,1,6.431527987122536,621.1223754882812,,,,,,,,,,,8.60000000000001e-05,fair,temporal
170,1,6.374887245893478,586.9193725585938,,,,,,,,,,,8.825000000000011e-05,fair,temporal
180,1,6.317603150010109,554.242919921875,,,,,,,,,,,9.050000000000011e-05,fair,temporal
190,1,6.275271543860436,531.2705688476562,,,,,,,,,,,9.275000000000013e-05,fair,temporal
200,1,6.189824810624122,487.7605285644531,,,,,,,,,,,9.50000000000001e-05,fair,temporal
200,1,,,6.062629508972168,429.50333617476184,6.0404060230321495,420.0635557452333,6.080086217846875,437.06687605896036,6.0420378235461385,420.74957524266455,6.049956649818422,424.0946450664012,9.50000000000001e-05,fair,temporal
210,1,6.169330254197121,477.8658752441406,,,,,,,,,,,9.725000000000009e-05,fair,temporal
220,1,6.121139454841614,455.3833312988281,,,,,,,,,,,9.950000000000009e-05,fair,temporal
230,1,6.066928017139435,431.3534851074219,,,,,,,,,,,0.00010175000000000007,fair,temporal
240,1,6.020809423923493,411.9119567871094,,,,,,,,,,,0.00010400000000000005,fair,temporal
250,1,5.968796095252037,391.03466796875,,,,,,,,,,,0.00010625000000000002,fair,temporal
260,1,5.918873956799507,371.9925231933594,,,,,,,,,,,0.00010850000000000006,fair,temporal
270,1,5.883897814154625,359.2066345214844,,,,,,,,,,,0.00011075000000000004,fair,temporal
280,1,5.838803240656853,343.3681945800781,,,,,,,,,,,0.00011300000000000001,fair,temporal
290,1,5.801272344589234,330.7200927734375,,,,,,,,,,,0.00011525000000000004,fair,temporal
300,1,5.772915551066399,321.47357177734375,,,,,,,,,,,0.00011750000000000004,fair,temporal
300,1,,,5.693833541870117,297.03011823803814,5.6627216347575535,287.93122074515355,5.646528584044138,283.3062828726002,5.668637298466691,289.6395730553346,5.672806620406385,290.8496946220908,0.00011750000000000004,fair,temporal
310,1,5.732883703708649,308.85870361328125,,,,,,,,,,,0.00011975000000000002,fair,temporal
320,1,5.688668575882912,295.4999694824219,,,,,,,,,,,0.00012200000000000002,fair,temporal
330,1,5.665596082806587,288.7600402832031,,,,,,,,,,,0.00012425000000000007,fair,temporal
340,1,5.621412405371666,276.279296875,,,,,,,,,,,0.00012650000000000007,fair,temporal
350,1,5.604488322138787,271.6429138183594,,,,,,,,,,,0.00012875000000000007,fair,temporal
360,1,5.565922027826309,261.36614990234375,,,,,,,,,,,0.00013100000000000004,fair,temporal
370,1,5.50698829293251,246.407958984375,,,,,,,,,,,0.00013325000000000004,fair,temporal
380,1,5.508672049641609,246.82318115234375,,,,,,,,,,,0.00013550000000000004,fair,temporal
390,1,5.45929779112339,234.93235778808594,,,,,,,,,,,0.00013775000000000007,fair,temporal
400,1,5.457737976312638,234.56622314453125,,,,,,,,,,,0.00014000000000000001,fair,temporal
400,1,,,5.413110065460205,224.32817921836076,5.3814051251726385,217.32743322941866,5.279738978002608,196.31862518370798,5.386083557284212,218.34656698693746,5.337074098775328,207.90351435287494,0.00014000000000000001,fair,temporal
410,1,5.425330489873886,227.08641052246094,,,,,,,,,,,0.00014225000000000002,fair,temporal
420,1,5.405745670199394,222.6821746826172,,,,,,,,,,,0.00014450000000000007,fair,temporal
430,1,5.363253390789032,213.41819763183594,,,,,,,,,,,0.0001467500000000001,fair,temporal
440,1,5.3335232675075535,207.16659545898438,,,,,,,,,,,0.00014900000000000015,fair,temporal
450,1,5.304016530513763,201.14309692382812,,,,,,,,,,,0.0001512500000000001,fair,temporal
460,1,5.2837681621313095,197.11122131347656,,,,,,,,,,,0.00015350000000000015,fair,temporal
470,1,5.23572690486908,187.8656005859375,,,,,,,,,,,0.00015575000000000018,fair,temporal
480,1,5.221156930923462,185.14828491210938,,,,,,,,,,,0.0001580000000000002,fair,temporal
490,1,5.239041721820831,188.48941040039062,,,,,,,,,,,0.00016025000000000024,fair,temporal
500,1,5.182555493712425,178.1374969482422,,,,,,,,,,,0.0001625000000000003,fair,temporal
500,1,,,5.178083372116089,177.34258531048872,5.151300101180979,172.65581449151819,5.047274104405914,155.59774267452244,5.158243153257408,173.85874397148137,5.134572827551598,169.79177401316588,0.0001625000000000003,fair,temporal
510,1,5.173205187916755,176.4796142578125,,,,,,,,,,,0.0001647500000000003,fair,temporal
520,1,5.134028041362763,169.69927978515625,,,,,,,,,,,0.0001670000000000003,fair,temporal
530,1,5.1360917538404465,170.04986572265625,,,,,,,,,,,0.00016925000000000027,fair,temporal
540,1,5.107703390717506,165.290283203125,,,,,,,,,,,0.00017150000000000027,fair,temporal
550,1,5.0824497759342195,161.16842651367188,,,,,,,,,,,0.00017375000000000027,fair,temporal
560,1,5.06890005171299,158.9993438720703,,,,,,,,,,,0.00017600000000000027,fair,temporal
570,1,5.033589395880699,153.48292541503906,,,,,,,,,,,0.00017825000000000024,fair,temporal
580,1,5.018460899591446,151.1784210205078,,,,,,,,,,,0.0001805000000000003,fair,temporal
590,1,4.985564720630646,146.28616333007812,,,,,,,,,,,0.00018275000000000032,fair,temporal
600,1,4.9833712637424465,145.96563720703125,,,,,,,,,,,0.00018500000000000043,fair,temporal
600,1,,,4.9897894859313965,146.9054945669602,4.948116338699744,140.90928840527252,4.799443981092423,121.44287420854583,4.956607643286361,142.11088643983766,4.8945300363236015,133.5572248187351,0.00018500000000000043,fair,temporal
610,1,4.94521254003048,140.5006866455078,,,,,,,,,,,0.0001872500000000004,fair,temporal
620,1,4.930930677056312,138.5083465576172,,,,,,,,,,,0.00018950000000000043,fair,temporal
630,1,4.927298361063004,138.00619506835938,,,,,,,,,,,0.00019175000000000046,fair,temporal
640,1,4.896592903137207,133.83303833007812,,,,,,,,,,,0.00019400000000000046,fair,temporal
650,1,4.906269529461861,135.1343536376953,,,,,,,,,,,0.00019625000000000054,fair,temporal
