step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.906854915618897,20067.455078125,,,,,,,,,,,5.2249999999999996e-05,fair,random_scramble
20,1,9.215172094106673,10048.431640625,,,,,,,,,,,5.449999999999998e-05,fair,random_scramble
30,1,8.785034573078155,6535.6962890625,,,,,,,,,,,5.675e-05,fair,random_scramble
40,1,8.39859642982483,4440.8310546875,,,,,,,,,,,5.900000000000001e-05,fair,random_scramble
50,1,8.058722695708274,3161.2490234375,,,,,,,,,,,6.125000000000001e-05,fair,random_scramble
60,1,7.806157201528549,2455.67529296875,,,,,,,,,,,6.350000000000001e-05,fair,random_scramble
70,1,7.6224341809749605,2043.5302734375,,,,,,,,,,,6.575000000000001e-05,fair,random_scramble
80,1,7.541757440567016,1885.140380859375,,,,,,,,,,,6.800000000000003e-05,fair,random_scramble
90,1,7.499001312255859,1806.238037109375,,,,,,,,,,,7.025000000000004e-05,fair,random_scramble
100,1,7.4823749452829365,1776.455078125,,,,,,,,,,,7.250000000000001e-05,fair,random_scramble
100,1,,,7.498433542251587,1805.2124095267407,7.490391186409978,1790.7524728759909,7.46008867480488,1737.3021054438782,7.491481261929674,1792.7055926391265,7.459738492415542,1736.6938393498442,7.250000000000001e-05,fair,random_scramble
110,1,7.48324531018734,1778.001708984375,,,,,,,,,,,7.475000000000004e-05,fair,random_scramble
120,1,7.474731048941612,1762.9273681640625,,,,,,,,,,,7.700000000000001e-05,fair,random_scramble
130,1,7.455054351687432,1728.577880859375,,,,,,,,,,,7.925000000000003e-05,fair,random_scramble
140,1,7.456589370965958,1731.233154296875,,,,,,,,,,,8.150000000000006e-05,fair,random_scramble
150,1,7.43805405497551,1699.4400634765625,,,,,,,,,,,8.37500000000001e-05,fair,random_scramble
160,1,7.426817247271538,1680.450927734375,,,,,,,,,,,8.60000000000001e-05,fair,random_scramble
170,1,7.411206069588661,1654.4207763671875,,,,,,,,,,,8.825000000000011e-05,fair,random_scramble
180,1,7.399677109718323,1635.45654296875,,,,,,,,,,,9.050000000000011e-05,fair,random_scramble
190,1,7.407209661602974,1647.822265625,,,,,,,,,,,9.275000000000013e-05,fair,random_scramble
200,1,7.365827259421349,1581.0225830078125,,,,,,,,,,,9.50000000000001e-05,fair,random_scramble
200,1,,,7.395621204376221,1628.8364497268392,7.391229980088793,1621.6995448917944,7.34825314205814,1553.480446568154,7.392737539176985,1624.146196551603,7.349848953957199,1555.9614882611495,9.50000000000001e-05,fair,random_scramble
210,1,7.372901391983032,1592.2469482421875,,,,,,,,,,,9.725000000000009e-05,fair,random_scramble
220,1,7.354544222354889,1563.2841796875,,,,,,,,,,,9.950000000000009e-05,fair,random_scramble
230,1,7.345004966855049,1548.4427490234375,,,,,,,,,,,0.00010175000000000007,fair,random_scramble
240,1,7.333736690878868,1531.0926513671875,,,,,,,,,,,0.00010400000000000005,fair,random_scramble
250,1,7.329122620820999,1524.0439453125,,,,,,,,,,,0.00010625000000000002,fair,random_scramble
260,1,7.313214582204819,1499.9915771484375,,,,,,,,,,,0.00010850000000000006,fair,random_scramble
270,1,7.306526383757591,1489.9921875,,,,,,,,,,,0.00011075000000000004,fair,random_scramble
280,1,7.29382050037384,1471.180419921875,,,,,,,,,,,0.00011300000000000001,fair,random_scramble
