step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.945167577266693,20851.216796875,,,,,,,,,,,5.2249999999999996e-05,fair,random_scramble
20,1,9.214202392101289,10038.6904296875,,,,,,,,,,,5.449999999999998e-05,fair,random_scramble
30,1,8.787053179740905,6548.90478515625,,,,,,,,,,,5.675e-05,fair,random_scramble
40,1,8.38851169347763,4396.26953125,,,,,,,,,,,5.900000000000001e-05,fair,random_scramble
50,1,8.04938272833824,3131.862548828125,,,,,,,,,,,6.125000000000001e-05,fair,random_scramble
60,1,7.787692120671272,2410.747314453125,,,,,,,,,,,6.350000000000001e-05,fair,random_scramble
70,1,7.623304188251495,2045.3094482421875,,,,,,,,,,,6.575000000000001e-05,fair,random_scramble
80,1,7.534197622537613,1870.94287109375,,,,,,,,,,,6.800000000000003e-05,fair,random_scramble
90,1,7.505645507574082,1818.2781982421875,,,,,,,,,,,7.025000000000004e-05,fair,random_scramble
100,1,7.495930635929108,1800.6998291015625,,,,,,,,,,,7.250000000000001e-05,fair,random_scramble
100,1,,,7.516133642196655,1837.4493061133032,7.5110535963680425,1828.1386487368109,7.479746442306207,1771.7914676133826,7.512850424927195,1831.4264533970252,7.4786115814647305,1769.7818713792437,7.250000000000001e-05,fair,random_scramble
110,1,7.491973787546158,1793.5889892578125,,,,,,,,,,,7.475000000000004e-05,fair,random_scramble
120,1,7.4889124751091005,1788.1065673828125,,,,,,,,,,,7.700000000000001e-05,fair,random_scramble
130,1,7.470241349935532,1755.030517578125,,,,,,,,,,,7.925000000000003e-05,fair,random_scramble
140,1,7.465319168567658,1746.412841796875,,,,,,,,,,,8.150000000000006e-05,fair,random_scramble
150,1,7.4535575866699215,1725.992431640625,,,,,,,,,,,8.37500000000001e-05,fair,random_scramble
160,1,7.442796218395233,1707.5181884765625,,,,,,,,,,,8.60000000000001e-05,fair,random_scramble
170,1,7.4285855263471605,1683.4246826171875,,,,,,,,,,,8.825000000000011e-05,fair,random_scramble
180,1,7.438417541980743,1700.0576171875,,,,,,,,,,,9.050000000000011e-05,fair,random_scramble
190,1,7.4176443785429,1665.106689453125,,,,,,,,,,,9.275000000000013e-05,fair,random_scramble
200,1,7.397231611609459,1631.4615478515625,,,,,,,,,,,9.50000000000001e-05,fair,random_scramble
200,1,,,7.436946296691895,1697.558458253792,7.429478912307119,1684.9293486235406,7.380148188397426,1603.827418838465,7.432736390464289,1690.4269184185175,7.384512652386884,1610.842563390492,9.50000000000001e-05,fair,random_scramble
210,1,7.385837841033935,1612.97900390625,,,,,,,,,,,9.725000000000009e-05,fair,random_scramble
220,1,7.385519802570343,1612.466064453125,,,,,,,,,,,9.950000000000009e-05,fair,random_scramble
230,1,7.380527144670486,1604.43505859375,,,,,,,,,,,0.00010175000000000007,fair,random_scramble
240,1,7.3635569423437115,1577.4373779296875,,,,,,,,,,,0.00010400000000000005,fair,random_scramble
250,1,7.359731703996658,1571.414794921875,,,,,,,,,,,0.00010625000000000002,fair,random_scramble
260,1,7.3268369942903515,1520.564697265625,,,,,,,,,,,0.00010850000000000006,fair,random_scramble
270,1,7.3495326936244965,1555.4693603515625,,,,,,,,,,,0.00011075000000000004,fair,random_scramble
280,1,7.32737580537796,1521.38427734375,,,,,,,,,,,0.00011300000000000001,fair,random_scramble
290,1,7.309225007891655,1494.01904296875,,,,,,,,,,,0.00011525000000000004,fair,random_scramble
300,1,7.315650808811188,1503.6502685546875,,,,,,,,,,,0.00011750000000000004,fair,random_scramble
300,1,,,7.342891883850098,1545.17412284186,7.321173273291038,1511.9768916025464,7.266148132541575,1431.0276943896968,7.327080852922506,1520.935451138463,7.275811240976033,1444.9228974777252,0.00011750000000000004,fair,random_scramble
310,1,7.291632685065269,1467.9654541015625,,,,,,,,,,,0.00011975000000000002,fair,random_scramble
320,1,7.288090693950653,1462.775146484375,,,,,,,,,,,0.00012200000000000002,fair,random_scramble
330,1,7.276678261160851,1446.176025390625,,,,,,,,,,,0.00012425000000000007,fair,random_scramble
340,1,7.284720608592034,1457.853515625,,,,,,,,,,,0.00012650000000000007,fair,random_scramble
350,1,7.2638691633939745,1427.770263671875,,,,,,,,,,,0.00012875000000000007,fair,random_scramble
360,1,7.26450032889843,1428.6712646484375,,,,,,,,,,,0.00013100000000000004,fair,random_scramble
370,1,7.258859911561013,1420.63623046875,,,,,,,,,,,0.00013325000000000004,fair,random_scramble
380,1,7.216212406754494,1361.322998046875,,,,,,,,,,,0.00013550000000000004,fair,random_scramble
390,1,7.228043189644813,1377.524169921875,,,,,,,,,,,0.00013775000000000007,fair,random_scramble
400,1,7.253898081183434,1413.6046142578125,,,,,,,,,,,0.00014000000000000001,fair,random_scramble
400,1,,,7.273887300491333,1442.1456243288062,7.26641170527005,1431.4049239751616,7.189445416955016,1325.3679751455045,7.273782220031828,1441.9940909656655,7.200400963812118,1339.9679353456372,0.00014000000000000001,fair,random_scramble
410,1,7.2269046813249584,1375.9571533203125,,,,,,,,,,,0.00014225000000000002,fair,random_scramble
420,1,7.227118852734566,1376.251708984375,,,,,,,,,,,0.00014450000000000007,fair,random_scramble
430,1,7.211837792396546,1355.380859375,,,,,,,,,,,0.0001467500000000001,fair,random_scramble
440,1,7.204900115728378,1346.0103759765625,,,,,,,,,,,0.00014900000000000015,fair,random_scramble
450,1,7.201746729016304,1341.772705078125,,,,,,,,,,,0.0001512500000000001,fair,random_scramble
460,1,7.193789878487587,1331.138671875,,,,,,,,,,,0.00015350000000000015,fair,random_scramble
470,1,7.176140743494034,1307.8511962890625,,,,,,,,,,,0.00015575000000000018,fair,random_scramble
480,1,7.175465512275696,1306.968505859375,,,,,,,,,,,0.0001580000000000002,fair,random_scramble
490,1,7.162098672986031,1289.6148681640625,,,,,,,,,,,0.00016025000000000024,fair,random_scramble
500,1,7.164630311727524,1292.8836669921875,,,,,,,,,,,0.0001625000000000003,fair,random_scramble
500,1,,,7.213257455825806,1357.3064397548335,7.202931744682131,1343.363395333146,7.127169782079137,1245.347370060722,7.2076459860755255,1349.7112856451051,7.142957854508775,1265.1650342485511,0.0001625000000000003,fair,random_scramble
510,2,7.165251274631448,1293.6866455078125,,,,,,,,,,,0.0001647500000000003,fair,random_scramble
520,2,7.1474667429924015,1270.88232421875,,,,,,,,,,,0.0001670000000000003,fair,random_scramble
530,2,7.143697884678841,1266.1014404296875,,,,,,,,,,,0.00016925000000000027,fair,random_scramble
540,2,7.13700410425663,1257.6546630859375,,,,,,,,,,,0.00017150000000000027,fair,random_scramble
550,2,7.142966499924659,1265.1756591796875,,,,,,,,,,,0.00017375000000000027,fair,random_scramble
560,2,7.1395141869783405,1260.8154296875,,,,,,,,,,,0.00017600000000000027,fair,random_scramble
570,2,7.129559722542763,1248.3270263671875,,,,,,,,,,,0.00017825000000000024,fair,random_scramble
580,2,7.125068888068199,1242.7335205078125,,,,,,,,,,,0.0001805000000000003,fair,random_scramble
590,2,7.1156592726707455,1231.094970703125,,,,,,,,,,,0.00018275000000000032,fair,random_scramble
600,2,7.112812107801437,1227.5947265625,,,,,,,,,,,0.00018500000000000043,fair,random_scramble
600,2,,,7.167156076431274,1296.1531956303406,7.15808574436283,1284.4498127561283,7.0858585956153215,1194.9487729414318,7.168973541267495,1298.5110504958732,7.10445998427592,1217.3845004249438,0.00018500000000000043,fair,random_scramble
610,2,7.097963058948517,1209.5006103515625,,,,,,,,,,,0.0001872500000000004,fair,random_scramble
620,2,7.100962644815445,1213.13427734375,,,,,,,,,,,0.00018950000000000043,fair,random_scramble
630,2,7.1032001107931135,1215.8515625,,,,,,,,,,,0.00019175000000000046,fair,random_scramble
640,2,7.085839238762856,1194.9256591796875,,,,,,,,,,,0.00019400000000000046,fair,random_scramble
650,2,7.124492853879929,1242.017822265625,,,,,,,,,,,0.00019625000000000054,fair,random_scramble
660,2,7.087197232246399,1196.549560546875,,,,,,,,,,,0.00019850000000000054,fair,random_scramble
670,2,7.093995118141175,1204.711181640625,,,,,,,,,,,0.00020075000000000062,fair,random_scramble
680,2,7.0707741469144825,1177.058837890625,,,,,,,,,,,0.0002030000000000006,fair,random_scramble
690,2,7.08642843067646,1195.630126953125,,,,,,,,,,,0.00020525000000000063,fair,random_scramble
700,2,7.07359878718853,1180.388427734375,,,,,,,,,,,0.00020750000000000063,fair,random_scramble
700,2,,,7.135559034347534,1255.8388496121945,7.1273573270079815,1245.58095054736,7.034011760994327,1134.5731285673817,7.136249657767248,1256.7064608949738,7.050118373768297,1152.995219094533,0.00020750000000000063,fair,random_scramble
710,2,7.071721541881561,1178.174560546875,,,,,,,,,,,0.0002097500000000006,fair,random_scramble
720,2,7.075435015559196,1182.5579833984375,,,,,,,,,,,0.00021200000000000065,fair,random_scramble
730,2,7.075031808018684,1182.0810546875,,,,,,,,,,,0.0002142500000000007,fair,random_scramble
740,2,7.065388751029968,1170.7369384765625,,,,,,,,,,,0.00021650000000000074,fair,random_scramble
750,2,7.051076018810273,1154.099853515625,,,,,,,,,,,0.00021875000000000082,fair,random_scramble
760,2,7.036578598618507,1137.4892578125,,,,,,,,,,,0.00022100000000000076,fair,random_scramble
770,2,7.025482892990112,1124.9378662109375,,,,,,,,,,,0.00022325000000000074,fair,random_scramble
780,2,7.008311343193054,1105.7855224609375,,,,,,,,,,,0.00022550000000000074,fair,random_scramble
