step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode,num_thinking_tokens,thinking_token_mode
160,1,6.431527987122536,621.1223754882812,,,,,,,,,,,8.60000000000001e-05,fair,temporal,0,expectation
170,1,6.374887245893478,586.9193725585938,,,,,,,,,,,8.825000000000011e-05,fair,temporal,0,expectation
180,1,6.317603150010109,554.242919921875,,,,,,,,,,,9.050000000000011e-05,fair,temporal,0,expectation
190,1,6.275271543860436,531.2705688476562,,,,,,,,,,,9.275000000000013e-05,fair,temporal,0,expectation
200,1,6.189824810624122,487.7605285644531,,,,,,,,,,,9.50000000000001e-05,fair,temporal,0,expectation
200,1,,,6.062629508972168,429.50333617476184,6.0404060230321495,420.0635557452333,6.080086217846875,437.06687605896036,6.0420378235461385,420.74957524266455,6.049956649818422,424.0946450664012,9.50000000000001e-05,fair,temporal,0,expectation
210,1,6.169330254197121,477.8658752441406,,,,,,,,,,,9.725000000000009e-05,fair,temporal,0,expectation
220,1,6.121139454841614,455.3833312988281,,,,,,,,,,,9.950000000000009e-05,fair,temporal,0,expectation
230,1,6.066928017139435,431.3534851074219,,,,,,,,,,,0.00010175000000000007,fair,temporal,0,expectation
240,1,6.020809423923493,411.9119567871094,,,,,,,,,,,0.00010400000000000005,fair,temporal,0,expectation
250,1,5.968796095252037,391.03466796875,,,,,,,,,,,0.00010625000000000002,fair,temporal,0,expectation
260,1,5.918873956799507,371.9925231933594,,,,,,,,,,,0.00010850000000000006,fair,temporal,0,expectation
270,1,5.883897814154625,359.2066345214844,,,,,,,,,,,0.00011075000000000004,fair,temporal,0,expectation
280,1,5.838803240656853,343.3681945800781,,,,,,,,,,,0.00011300000000000001,fair,temporal,0,expectation
290,1,5.801272344589234,330.7200927734375,,,,,,,,,,,0.00011525000000000004,fair,temporal,0,expectation
300,1,5.772915551066399,321.47357177734375,,,,,,,,,,,0.00011750000000000004,fair,temporal,0,expectation
300,1,,,5.693833541870117,297.03011823803814,5.6627216347575535,287.93122074515355,5.646528584044138,283.3062828726002,5.668637298466691,289.6395730553346,5.672806620406385,290.8496946220908,0.00011750000000000004,fair,temporal,0,expectation
310,1,5.732883703708649,308.85870361328125,,,,,,,,,,,0.00011975000000000002,fair,temporal,0,expectation
320,1,5.688668575882912,295.4999694824219,,,,,,,,,,,0.00012200000000000002,fair,temporal,0,expectation
330,1,5.665596082806587,288.7600402832031,,,,,,,,,,,0.00012425000000000007,fair,temporal,0,expectation
340,1,5.621412405371666,276.279296875,,,,,,,,,,,0.00012650000000000007,fair,temporal,0,expectation
350,1,5.604488322138787,271.6429138183594,,,,,,,,,,,0.00012875000000000007,fair,temporal,0,expectation
360,1,5.565922027826309,261.36614990234375,,,,,,,,,,,0.00013100000000000004,fair,temporal,0,expectation
370,1,5.50698829293251,246.407958984375,,,,,,,,,,,0.00013325000000000004,fair,temporal,0,expectation
380,1,5.508672049641609,246.82318115234375,,,,,,,,,,,0.00013550000000000004,fair,temporal,0,expectation
390,1,5.45929779112339,234.93235778808594,,,,,,,,,,,0.00013775000000000007,fair,temporal,0,expectation
400,1,5.457737976312638,234.56622314453125,,,,,,,,,,,0.00014000000000000001,fair,temporal,0,expectation
400,1,,,5.413110065460205,224.32817921836076,5.3814051251726385,217.32743322941866,5.279738978002608,196.31862518370798,5.386083557284212,218.34656698693746,5.337074098775328,207.90351435287494,0.00014000000000000001,fair,temporal,0,expectation
410,1,5.425330489873886,227.08641052246094,,,,,,,,,,,0.00014225000000000002,fair,temporal,0,expectation
420,1,5.405745670199394,222.6821746826172,,,,,,,,,,,0.00014450000000000007,fair,temporal,0,expectation
430,1,5.363253390789032,213.41819763183594,,,,,,,,,,,0.0001467500000000001,fair,temporal,0,expectation
440,1,5.3335232675075535,207.16659545898438,,,,,,,,,,,0.00014900000000000015,fair,temporal,0,expectation
450,1,5.304016530513763,201.14309692382812,,,,,,,,,,,0.0001512500000000001,fair,temporal,0,expectation
460,1,5.2837681621313095,197.11122131347656,,,,,,,,,,,0.00015350000000000015,fair,temporal,0,expectation
470,1,5.23572690486908,187.8656005859375,,,,,,,,,,,0.00015575000000000018,fair,temporal,0,expectation
480,1,5.221156930923462,185.14828491210938,,,,,,,,,,,0.0001580000000000002,fair,temporal,0,expectation
490,1,5.239041721820831,188.48941040039062,,,,,,,,,,,0.00016025000000000024,fair,temporal,0,expectation
