step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode,num_thinking_tokens,thinking_token_mode
10,1,9.813506668806076,18278.98046875,,,,,,,,,,,5.2249999999999996e-05,fair,temporal,512,expectation
20,1,9.109756284952164,9043.0927734375,,,,,,,,,,,5.449999999999998e-05,fair,temporal,512,expectation
30,1,8.520711779594421,5017.62451171875,,,,,,,,,,,5.675e-05,fair,temporal,512,expectation
40,1,8.055919116735458,3152.39794921875,,,,,,,,,,,5.900000000000001e-05,fair,temporal,512,expectation
50,1,7.7074369430542,2224.832763671875,,,,,,,,,,,6.125000000000001e-05,fair,temporal,512,expectation
60,1,7.457802858948708,1733.3353271484375,,,,,,,,,,,6.350000000000001e-05,fair,temporal,512,expectation
70,1,7.272464865446091,1440.0955810546875,,,,,,,,,,,6.575000000000001e-05,fair,temporal,512,expectation
80,1,7.152926030755043,1277.83935546875,,,,,,,,,,,6.800000000000003e-05,fair,temporal,512,expectation
90,1,7.04925417304039,1151.9990234375,,,,,,,,,,,7.025000000000004e-05,fair,temporal,512,expectation
100,1,6.9734010875225065,1067.848388671875,,,,,,,,,,,7.250000000000001e-05,fair,temporal,512,expectation
