step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode,num_thinking_tokens,thinking_token_mode
10,1,9.906675165891647,20063.857421875,,,,,,,,,,,5.2249999999999996e-05,fair,random_scramble,409,upper_bound
20,1,9.221598541736602,10113.21875,,,,,,,,,,,5.449999999999998e-05,fair,random_scramble,409,upper_bound
30,1,8.791838139295578,6580.3134765625,,,,,,,,,,,5.675e-05,fair,random_scramble,409,upper_bound
40,1,8.407837557792664,4482.05908203125,,,,,,,,,,,5.900000000000001e-05,fair,random_scramble,409,upper_bound
50,1,8.066756278276443,3186.748046875,,,,,,,,,,,6.125000000000001e-05,fair,random_scramble,409,upper_bound
60,1,7.816808494925499,2481.971923828125,,,,,,,,,,,6.350000000000001e-05,fair,random_scramble,409,upper_bound
70,1,7.635410141944885,2070.22021484375,,,,,,,,,,,6.575000000000001e-05,fair,random_scramble,409,upper_bound
80,1,7.553920671343803,1908.209716796875,,,,,,,,,,,6.800000000000003e-05,fair,random_scramble,409,upper_bound
90,1,7.511712116003037,1829.3427734375,,,,,,,,,,,7.025000000000004e-05,fair,random_scramble,409,upper_bound
100,1,7.487229263782501,1785.099365234375,,,,,,,,,,,7.250000000000001e-05,fair,random_scramble,409,upper_bound
