step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.817495441436767,18352.02734375,,,,,,,,,,,5.2249999999999996e-05,fair,temporal
20,1,9.148116636276246,9396.73046875,,,,,,,,,,,5.449999999999998e-05,fair,temporal
30,1,8.696730440855026,5983.318359375,,,,,,,,,,,5.675e-05,fair,temporal
40,1,8.15722761452198,3488.50146484375,,,,,,,,,,,5.900000000000001e-05,fair,temporal
50,1,7.718960538506508,2250.619384765625,,,,,,,,,,,6.125000000000001e-05,fair,temporal
60,1,7.4519758999347685,1723.2646484375,,,,,,,,,,,6.350000000000001e-05,fair,temporal
70,1,7.259987673163414,1422.2392578125,,,,,,,,,,,6.575000000000001e-05,fair,temporal
80,1,7.155480775237083,1281.1082763671875,,,,,,,,,,,6.800000000000003e-05,fair,temporal
90,1,7.059223088622093,1163.5408935546875,,,,,,,,,,,7.025000000000004e-05,fair,temporal
100,1,6.96153073310852,1055.24755859375,,,,,,,,,,,7.250000000000001e-05,fair,temporal
100,1,,,6.84559006690979,939.7276196179578,6.835913262670187,930.6779161270701,6.870014036349947,962.9620821899247,6.838319050175245,932.9196248851663,6.827749442182597,923.1109583572943,7.250000000000001e-05,fair,temporal
110,1,6.905765900015831,998.0126953125,,,,,,,,,,,7.475000000000004e-05,fair,temporal
120,1,6.823871371150017,919.5377807617188,,,,,,,,,,,7.700000000000001e-05,fair,temporal
130,1,6.748030033707619,852.3780517578125,,,,,,,,,,,7.925000000000003e-05,fair,temporal
140,1,6.689228439331055,803.7019653320312,,,,,,,,,,,8.150000000000006e-05,fair,temporal
150,1,6.614496704936028,745.8292846679688,,,,,,,,,,,8.37500000000001e-05,fair,temporal
160,1,6.532712680101395,687.2598266601562,,,,,,,,,,,8.60000000000001e-05,fair,temporal
170,1,6.470491352677345,645.801025390625,,,,,,,,,,,8.825000000000011e-05,fair,temporal
180,1,6.4187876909971235,613.2590942382812,,,,,,,,,,,9.050000000000011e-05,fair,temporal
190,1,6.367262253165245,582.4610595703125,,,,,,,,,,,9.275000000000013e-05,fair,temporal
200,1,6.2842156291008,536.0435791015625,,,,,,,,,,,9.50000000000001e-05,fair,temporal
200,1,,,6.163522863388062,475.09883847465284,6.149218786212201,468.35136128797825,6.196627309474066,491.089950443042,6.149051500237159,468.27301922678964,6.15688079209311,471.9536549469945,9.50000000000001e-05,fair,temporal
210,1,6.262071272730827,524.3037109375,,,,,,,,,,,9.725000000000009e-05,fair,temporal
220,1,6.202169919013977,493.8194274902344,,,,,,,,,,,9.950000000000009e-05,fair,temporal
230,1,6.1597261190414425,473.2984313964844,,,,,,,,,,,0.00010175000000000007,fair,temporal
240,1,6.103228306770324,447.29937744140625,,,,,,,,,,,0.00010400000000000005,fair,temporal
250,1,6.072892740368843,433.93408203125,,,,,,,,,,,0.00010625000000000002,fair,temporal
260,1,6.027111703157425,414.5159912109375,,,,,,,,,,,0.00010850000000000006,fair,temporal
270,1,5.991627362370491,400.0650634765625,,,,,,,,,,,0.00011075000000000004,fair,temporal
280,1,5.946632352471352,382.4631652832031,,,,,,,,,,,0.00011300000000000001,fair,temporal
290,1,5.905672454833985,367.1140441894531,,,,,,,,,,,0.00011525000000000004,fair,temporal
300,1,5.867741870880127,353.45001220703125,,,,,,,,,,,0.00011750000000000004,fair,temporal
300,1,,,5.764455080032349,318.7652951266128,5.736945135092446,310.11560120900907,5.742935719234511,311.97895051470636,5.739452450865334,310.89413455394424,5.733215911432263,308.9612644992638,0.00011750000000000004,fair,temporal
310,1,5.8355599582195286,342.25628662109375,,,,,,,,,,,0.00011975000000000002,fair,temporal
320,1,5.79030664563179,327.11328125,,,,,,,,,,,0.00012200000000000002,fair,temporal
330,1,5.761604130268097,317.85784912109375,,,,,,,,,,,0.00012425000000000007,fair,temporal
