step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.94978437423706,20947.703125,,,,,,,,,,,5.2249999999999996e-05,fair,random_scramble
20,1,9.21224615573883,10019.07421875,,,,,,,,,,,5.449999999999998e-05,fair,random_scramble
30,1,8.784824800491332,6534.3251953125,,,,,,,,,,,5.675e-05,fair,random_scramble
40,1,8.383833408355713,4375.74853515625,,,,,,,,,,,5.900000000000001e-05,fair,random_scramble
50,1,8.039893424510955,3102.28173828125,,,,,,,,,,,6.125000000000001e-05,fair,random_scramble
60,1,7.778979733586311,2389.83544921875,,,,,,,,,,,6.350000000000001e-05,fair,random_scramble
70,1,7.612271791696548,2022.868408203125,,,,,,,,,,,6.575000000000001e-05,fair,random_scramble
80,1,7.524525660276413,1852.93408203125,,,,,,,,,,,6.800000000000003e-05,fair,random_scramble
90,1,7.4960412085056305,1800.8990478515625,,,,,,,,,,,7.025000000000004e-05,fair,random_scramble
100,1,7.485650998353958,1782.2840576171875,,,,,,,,,,,7.250000000000001e-05,fair,random_scramble
100,1,,,7.511122417449951,1828.26446754594,7.504171099939347,1815.5996901806618,7.46496606288059,1745.796299919334,7.5055889521622525,1818.1757680546025,7.464719878545377,1745.3665651169804,7.250000000000001e-05,fair,random_scramble
110,1,7.480731290578842,1773.53759765625,,,,,,,,,,,7.475000000000004e-05,fair,random_scramble
120,1,7.476600870490074,1766.2265625,,,,,,,,,,,7.700000000000001e-05,fair,random_scramble
130,1,7.463853812217712,1743.855712890625,,,,,,,,,,,7.925000000000003e-05,fair,random_scramble
140,1,7.453012841939926,1725.0528564453125,,,,,,,,,,,8.150000000000006e-05,fair,random_scramble
150,1,7.442213851213455,1706.5242919921875,,,,,,,,,,,8.37500000000001e-05,fair,random_scramble
160,1,7.430139115452766,1686.0419921875,,,,,,,,,,,8.60000000000001e-05,fair,random_scramble
170,1,7.415190643072128,1661.02587890625,,,,,,,,,,,8.825000000000011e-05,fair,random_scramble
180,1,7.420377856492996,1669.6640625,,,,,,,,,,,9.050000000000011e-05,fair,random_scramble
190,1,7.403062278032303,1641.0020751953125,,,,,,,,,,,9.275000000000013e-05,fair,random_scramble
200,1,7.381430914998054,1605.8863525390625,,,,,,,,,,,9.50000000000001e-05,fair,random_scramble
200,1,,,7.423645877838135,1675.1297062665174,7.418005262667156,1665.707542613323,7.359792322541132,1571.5101618288204,7.418544265728648,1666.605606086079,7.367824656428357,1584.1838878145281,9.50000000000001e-05,fair,random_scramble
210,1,7.373119539022445,1592.5938720703125,,,,,,,,,,,9.725000000000009e-05,fair,random_scramble
220,1,7.366052034497261,1581.37841796875,,,,,,,,,,,9.950000000000009e-05,fair,random_scramble
230,1,7.366099333763122,1581.4530029296875,,,,,,,,,,,0.00010175000000000007,fair,random_scramble
240,1,7.350393611192703,1556.8094482421875,,,,,,,,,,,0.00010400000000000005,fair,random_scramble
250,1,7.338312867283821,1538.115234375,,,,,,,,,,,0.00010625000000000002,fair,random_scramble
