step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.893156749010085,19794.453125,,,,,,,,,,,5.2249999999999996e-05,fair,temporal
20,1,9.189798325300217,9796.67578125,,,,,,,,,,,5.449999999999998e-05,fair,temporal
30,1,8.71791398525238,6111.4150390625,,,,,,,,,,,5.675e-05,fair,temporal
40,1,8.154190877079964,3477.924560546875,,,,,,,,,,,5.900000000000001e-05,fair,temporal
50,1,7.717168164253235,2246.5888671875,,,,,,,,,,,6.125000000000001e-05,fair,temporal
60,1,7.439807903766632,1702.423095703125,,,,,,,,,,,6.350000000000001e-05,fair,temporal
70,1,7.2395129084587095,1393.4151611328125,,,,,,,,,,,6.575000000000001e-05,fair,temporal
80,1,7.122440630197525,1239.4720458984375,,,,,,,,,,,6.800000000000003e-05,fair,temporal
90,1,7.015187668800354,1113.4156494140625,,,,,,,,,,,7.025000000000004e-05,fair,temporal
100,1,6.922553360462189,1014.9083251953125,,,,,,,,,,,7.250000000000001e-05,fair,temporal
100,1,,,6.849184131622314,943.1111381451221,6.835467772942641,930.2634010137498,6.839844253125291,934.343602300431,6.837550741752256,932.2031301591078,6.828323301017691,923.6408457622624,7.250000000000001e-05,fair,temporal
110,1,6.859886375069618,953.258544921875,,,,,,,,,,,7.475000000000004e-05,fair,temporal
120,1,6.781154522299767,881.08544921875,,,,,,,,,,,7.700000000000001e-05,fair,temporal
130,1,6.6994361817836765,811.9479370117188,,,,,,,,,,,7.925000000000003e-05,fair,temporal
140,1,6.637760707736016,763.3836059570312,,,,,,,,,,,8.150000000000006e-05,fair,temporal
150,1,6.5539968580007555,702.044677734375,,,,,,,,,,,8.37500000000001e-05,fair,temporal
160,1,6.480068612098694,652.0157470703125,,,,,,,,,,,8.60000000000001e-05,fair,temporal
170,1,6.419024938344956,613.4047241210938,,,,,,,,,,,8.825000000000011e-05,fair,temporal
180,1,6.35495887696743,575.3387451171875,,,,,,,,,,,9.050000000000011e-05,fair,temporal
190,1,6.307085999846459,548.4444580078125,,,,,,,,,,,9.275000000000013e-05,fair,temporal
200,1,6.226068788766861,505.7633972167969,,,,,,,,,,,9.50000000000001e-05,fair,temporal
200,1,,,6.150429677963257,468.9188275887511,6.137473666228008,462.88269628393755,6.120547833775598,455.113953012381,6.138631341015275,463.4188742108388,6.11060012222147,450.60905454800246,9.50000000000001e-05,fair,temporal
210,1,6.200890019536018,493.18780517578125,,,,,,,,,,,9.725000000000009e-05,fair,temporal
220,1,6.139433661103249,463.7909240722656,,,,,,,,,,,9.950000000000009e-05,fair,temporal
230,1,6.102510729432106,446.97869873046875,,,,,,,,,,,0.00010175000000000007,fair,temporal
240,1,6.045872196555138,422.3659973144531,,,,,,,,,,,0.00010400000000000005,fair,temporal
250,1,6.008603015542031,406.91448974609375,,,,,,,,,,,0.00010625000000000002,fair,temporal
260,1,5.966433471441269,390.11187744140625,,,,,,,,,,,0.00010850000000000006,fair,temporal
270,1,5.932325226068497,377.03021240234375,,,,,,,,,,,0.00011075000000000004,fair,temporal
280,1,5.888172429800034,360.7454528808594,,,,,,,,,,,0.00011300000000000001,fair,temporal
290,1,5.856521978974342,349.5064697265625,,,,,,,,,,,0.00011525000000000004,fair,temporal
300,1,5.827010670304299,339.3427429199219,,,,,,,,,,,0.00011750000000000004,fair,temporal
300,1,,,5.739554071426392,310.9257293956427,5.723999629295399,306.12687166103314,5.699994389327329,298.86572412460544,5.7253387063198,306.53707370619776,5.6964629862987906,297.8121701580285,0.00011750000000000004,fair,temporal
310,1,5.79294938147068,327.9788818359375,,,,,,,,,,,0.00011975000000000002,fair,temporal
320,1,5.749612811207771,314.06903076171875,,,,,,,,,,,0.00012200000000000002,fair,temporal
330,1,5.726034489274025,306.75048828125,,,,,,,,,,,0.00012425000000000007,fair,temporal
340,1,5.682019811868668,293.54168701171875,,,,,,,,,,,0.00012650000000000007,fair,temporal
350,1,5.666871419548988,289.12860107421875,,,,,,,,,,,0.00012875000000000007,fair,temporal
360,1,5.641263598203659,281.8185729980469,,,,,,,,,,,0.00013100000000000004,fair,temporal
370,1,5.600163260102272,270.4706115722656,,,,,,,,,,,0.00013325000000000004,fair,temporal
380,1,5.5891697883605955,267.51348876953125,,,,,,,,,,,0.00013550000000000004,fair,temporal
390,1,5.5336101949214935,253.05587768554688,,,,,,,,,,,0.00013775000000000007,fair,temporal
400,1,5.521794614195824,250.08348083496094,,,,,,,,,,,0.00014000000000000001,fair,temporal
400,1,,,5.442395734786987,230.99492366103806,5.421843832273467,226.2959899166988,5.364384343871398,213.65965330566362,5.424288160659353,226.84980820960797,5.383021349826976,217.67896718747022,0.00014000000000000001,fair,temporal
410,1,5.5068084359169,246.36354064941406,,,,,,,,,,,0.00014225000000000002,fair,temporal
420,1,5.484723022580146,240.98220825195312,,,,,,,,,,,0.00014450000000000007,fair,temporal
430,1,5.439779770374298,230.3914337158203,,,,,,,,,,,0.0001467500000000001,fair,temporal
440,1,5.412610092759133,224.21603393554688,,,,,,,,,,,0.00014900000000000015,fair,temporal
450,1,5.376270601153374,216.21446228027344,,,,,,,,,,,0.0001512500000000001,fair,temporal
460,1,5.358366623520851,212.37774658203125,,,,,,,,,,,0.00015350000000000015,fair,temporal
470,1,5.321022918820381,204.59307861328125,,,,,,,,,,,0.00015575000000000018,fair,temporal
480,1,5.3093376070261,202.2162322998047,,,,,,,,,,,0.0001580000000000002,fair,temporal
490,1,5.309696194529534,202.28875732421875,,,,,,,,,,,0.00016025000000000024,fair,temporal
500,1,5.261217170953751,192.71591186523438,,,,,,,,,,,0.0001625000000000003,fair,temporal
500,1,,,5.2060929298400875,182.380092527702,5.187497264615333,179.01995223255446,5.106881569496472,165.15452808856952,5.19106033654604,179.65895092250594,5.132163392876104,169.38316428214998,0.0001625000000000003,fair,temporal
510,1,5.259754845499993,192.4342803955078,,,,,,,,,,,0.0001647500000000003,fair,temporal
520,1,5.216621086001396,184.31033325195312,,,,,,,,,,,0.0001670000000000003,fair,temporal
530,1,5.221970853209496,185.29905700683594,,,,,,,,,,,0.00016925000000000027,fair,temporal
540,1,5.19586551785469,180.5243377685547,,,,,,,,,,,0.00017150000000000027,fair,temporal
550,1,5.164259764552116,174.907958984375,,,,,,,,,,,0.00017375000000000027,fair,temporal
560,1,5.153621125221252,173.05703735351562,,,,,,,,,,,0.00017600000000000027,fair,temporal
570,1,5.126430839300156,168.4149627685547,,,,,,,,,,,0.00017825000000000024,fair,temporal
580,1,5.099811881780624,163.99107360839844,,,,,,,,,,,0.0001805000000000003,fair,temporal
590,1,5.087098687887192,161.9193878173828,,,,,,,,,,,0.00018275000000000032,fair,temporal
600,1,5.06586571931839,158.517578125,,,,,,,,,,,0.00018500000000000043,fair,temporal
600,1,,,5.021007871627807,151.5639838793147,5.000083989822924,148.42562482101866,4.905870422887267,135.08043595382955,5.003199354773396,148.88874583125119,4.948148407906995,140.91380732690465,0.00018500000000000043,fair,temporal
610,1,5.035216718912125,153.73292541503906,,,,,,,,,,,0.0001872500000000004,fair,temporal
620,1,5.029784098267555,152.90000915527344,,,,,,,,,,,0.00018950000000000043,fair,temporal
630,1,5.014667963981628,150.6061248779297,,,,,,,,,,,0.00019175000000000046,fair,temporal
640,1,4.992638945579529,147.32470703125,,,,,,,,,,,0.00019400000000000046,fair,temporal
650,1,5.002431288361549,148.77444458007812,,,,,,,,,,,0.00019625000000000054,fair,temporal
660,1,4.9827100276947025,145.869140625,,,,,,,,,,,0.00019850000000000054,fair,temporal
670,1,4.956299582123757,142.067138671875,,,,,,,,,,,0.00020075000000000062,fair,temporal
