step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode
10,1,9.926355528831483,20462.625,,,,,,,,,,,5.2249999999999996e-05,fair,temporal
20,1,9.169173347949982,9596.6875,,,,,,,,,,,5.449999999999998e-05,fair,temporal
30,1,8.665261602401733,5797.958984375,,,,,,,,,,,5.675e-05,fair,temporal
40,1,8.062666594982147,3173.742919921875,,,,,,,,,,,5.900000000000001e-05,fair,temporal
50,1,7.653022393584251,2107.00390625,,,,,,,,,,,6.125000000000001e-05,fair,temporal
60,1,7.366983583569526,1582.851806640625,,,,,,,,,,,6.350000000000001e-05,fair,temporal
70,1,7.180969625711441,1314.1820068359375,,,,,,,,,,,6.575000000000001e-05,fair,temporal
80,1,7.045869719982147,1148.1070556640625,,,,,,,,,,,6.800000000000003e-05,fair,temporal
90,1,6.959501275420189,1053.108154296875,,,,,,,,,,,7.025000000000004e-05,fair,temporal
100,1,6.891675126552582,984.04833984375,,,,,,,,,,,7.250000000000001e-05,fair,temporal
100,1,,,6.894134187698365,986.4712560142825,6.879665331978556,972.3009073147543,6.805447232718492,902.7514196304908,6.879929269734861,972.5575681044307,6.835837442833666,930.6073549546185,7.250000000000001e-05,fair,temporal
110,1,6.8275339812040325,922.9122924804688,,,,,,,,,,,7.475000000000004e-05,fair,temporal
120,1,6.764499828219414,866.5325317382812,,,,,,,,,,,7.700000000000001e-05,fair,temporal
130,1,6.68798865377903,802.7061767578125,,,,,,,,,,,7.925000000000003e-05,fair,temporal
140,1,6.621919664740562,751.3861083984375,,,,,,,,,,,8.150000000000006e-05,fair,temporal
150,1,6.548480689525604,698.1824951171875,,,,,,,,,,,8.37500000000001e-05,fair,temporal
160,1,6.49145981669426,659.4854125976562,,,,,,,,,,,8.60000000000001e-05,fair,temporal
170,1,6.4301147073507305,620.2451171875,,,,,,,,,,,8.825000000000011e-05,fair,temporal
180,1,6.4037901043891905,604.13037109375,,,,,,,,,,,9.050000000000011e-05,fair,temporal
190,1,6.343471354246139,568.7673950195312,,,,,,,,,,,9.275000000000013e-05,fair,temporal
200,1,6.283438622951508,535.6273803710938,,,,,,,,,,,9.50000000000001e-05,fair,temporal
200,1,,,6.309112215042115,549.5568438784908,6.298897279426498,543.9717304529364,6.19606744897701,490.81508552947054,6.299313946436859,544.1984327539903,6.2400134870788975,512.8654279526743,9.50000000000001e-05,fair,temporal
210,1,6.2436119467020035,514.7142333984375,,,,,,,,,,,9.725000000000009e-05,fair,temporal
220,1,6.206985673308372,496.20318603515625,,,,,,,,,,,9.950000000000009e-05,fair,temporal
230,1,6.176119470596314,481.1212463378906,,,,,,,,,,,0.00010175000000000007,fair,temporal
240,1,6.14118891954422,464.605712890625,,,,,,,,,,,0.00010400000000000005,fair,temporal
250,1,6.10682542026043,448.91131591796875,,,,,,,,,,,0.00010625000000000002,fair,temporal
260,1,6.056124272942543,426.7183532714844,,,,,,,,,,,0.00010850000000000006,fair,temporal
270,1,6.059716001152992,428.25390625,,,,,,,,,,,0.00011075000000000004,fair,temporal
280,1,6.026761528849602,414.3709411621094,,,,,,,,,,,0.00011300000000000001,fair,temporal
290,1,5.983714362978935,396.9119873046875,,,,,,,,,,,0.00011525000000000004,fair,temporal
300,1,5.9719483345747,392.2691345214844,,,,,,,,,,,0.00011750000000000004,fair,temporal
300,1,,,5.995346784591675,401.55591325165415,5.983925425928231,396.9956906840813,5.868270831417182,353.6369533619377,5.981262804846774,395.9400476012515,5.9126699965309415,369.6919149669227,0.00011750000000000004,fair,temporal
310,1,5.93714417219162,378.85150146484375,,,,,,,,,,,0.00011975000000000002,fair,temporal
320,1,5.924092125892639,373.9388427734375,,,,,,,,,,,0.00012200000000000002,fair,temporal
330,1,5.892527860403061,362.3200988769531,,,,,,,,,,,0.00012425000000000007,fair,temporal
340,1,5.884263601899147,359.3380126953125,,,,,,,,,,,0.00012650000000000007,fair,temporal
350,1,5.836360263824463,342.5304260253906,,,,,,,,,,,0.00012875000000000007,fair,temporal
360,1,5.8348776489496235,342.0228271484375,,,,,,,,,,,0.00013100000000000004,fair,temporal
370,1,5.812432983517647,334.4317321777344,,,,,,,,,,,0.00013325000000000004,fair,temporal
380,1,5.759861397743225,317.30438232421875,,,,,,,,,,,0.00013550000000000004,fair,temporal
390,1,5.759182095527649,317.0888366699219,,,,,,,,,,,0.00013775000000000007,fair,temporal
400,1,5.776069489121437,322.48919677734375,,,,,,,,,,,0.00014000000000000001,fair,temporal
400,1,,,5.780799436569214,324.01811883831556,5.773362799366915,321.6174511526362,5.661663542760669,287.6267241459458,5.768894241238685,320.18349113007474,5.70355726645527,299.93244514695976,0.00014000000000000001,fair,temporal
410,1,5.741428104043007,311.5089111328125,,,,,,,,,,,0.00014225000000000002,fair,temporal
420,1,5.731490114331246,308.42852783203125,,,,,,,,,,,0.00014450000000000007,fair,temporal
430,1,5.697733235359192,298.1907653808594,,,,,,,,,,,0.0001467500000000001,fair,temporal
440,1,5.680940893292427,293.2252502441406,,,,,,,,,,,0.00014900000000000015,fair,temporal
450,1,5.672384878993034,290.7270202636719,,,,,,,,,,,0.0001512500000000001,fair,temporal
460,1,5.648979443311691,284.00152587890625,,,,,,,,,,,0.00015350000000000015,fair,temporal
470,1,5.616835987567901,275.01788330078125,,,,,,,,,,,0.00015575000000000018,fair,temporal
480,1,5.606772249937057,272.2640686035156,,,,,,,,,,,0.0001580000000000002,fair,temporal
490,1,5.591942366957665,268.25616455078125,,,,,,,,,,,0.00016025000000000024,fair,temporal
500,1,5.570898100733757,262.6698913574219,,,,,,,,,,,0.0001625000000000003,fair,temporal
500,1,,,5.600229215621948,270.48840048793977,5.598273459762028,269.9599081830622,5.473566732378984,238.3086619511853,5.59013329042905,267.7713086877174,5.513341089225967,247.97826203187995,0.0001625000000000003,fair,temporal
510,2,5.573208381051886,263.2774353027344,,,,,,,,,,,0.0001647500000000003,fair,temporal
520,2,5.533839929103851,253.1139373779297,,,,,,,,,,,0.0001670000000000003,fair,temporal
530,2,5.521647137403488,250.04652404785156,,,,,,,,,,,0.00016925000000000027,fair,temporal
540,2,5.5118925124406815,247.6192626953125,,,,,,,,,,,0.00017150000000000027,fair,temporal
550,2,5.503469878435135,245.54248046875,,,,,,,,,,,0.00017375000000000027,fair,temporal
560,2,5.487201449275017,241.5801239013672,,,,,,,,,,,0.00017600000000000027,fair,temporal
570,2,5.469452354311943,237.33018493652344,,,,,,,,,,,0.00017825000000000024,fair,temporal
580,2,5.459649839997292,235.01516723632812,,,,,,,,,,,0.0001805000000000003,fair,temporal
590,2,5.4467423260211945,232.00120544433594,,,,,,,,,,,0.00018275000000000032,fair,temporal
600,2,5.419824367761612,225.83950805664062,,,,,,,,,,,0.00018500000000000043,fair,temporal
600,2,,,5.453701639175415,233.6213492640266,5.451040647382965,233.0005111599833,5.305556819056879,201.45314413919883,5.435857231285849,229.48948955039634,5.346235299842191,209.8169113755749,0.00018500000000000043,fair,temporal
610,2,5.3998838543891905,221.38067626953125,,,,,,,,,,,0.0001872500000000004,fair,temporal
620,2,5.404391592741012,222.38092041015625,,,,,,,,,,,0.00018950000000000043,fair,temporal
630,2,5.383021202683449,217.67897033691406,,,,,,,,,,,0.00019175000000000046,fair,temporal
640,2,5.353683340549469,211.385498046875,,,,,,,,,,,0.00019400000000000046,fair,temporal
650,2,5.386587157845497,218.45655822753906,,,,,,,,,,,0.00019625000000000054,fair,temporal
660,2,5.333332741260529,207.12709045410156,,,,,,,,,,,0.00019850000000000054,fair,temporal
670,2,5.33550018966198,207.57655334472656,,,,,,,,,,,0.00020075000000000062,fair,temporal
680,2,5.2842047154903415,197.19725036621094,,,,,,,,,,,0.0002030000000000006,fair,temporal
690,2,5.29701064825058,199.73878479003906,,,,,,,,,,,0.00020525000000000063,fair,temporal
700,2,5.295212540030479,199.38003540039062,,,,,,,,,,,0.00020750000000000063,fair,temporal
700,2,,,5.297469997406006,199.83059795476314,5.302036670425485,200.74524581421727,5.1562732705159,173.5165997349241,5.277446093145094,195.86900484159648,5.197126076072116,180.75202712862554,0.00020750000000000063,fair,temporal
710,2,5.255200257897377,191.5598602294922,,,,,,,,,,,0.0002097500000000006,fair,temporal
720,2,5.260472890734673,192.572509765625,,,,,,,,,,,0.00021200000000000065,fair,temporal
730,2,5.2406781107187275,188.79812622070312,,,,,,,,,,,0.0002142500000000007,fair,temporal
740,2,5.200578233599662,181.37709045410156,,,,,,,,,,,0.00021650000000000074,fair,temporal
750,2,5.172143691778183,176.2923126220703,,,,,,,,,,,0.00021875000000000082,fair,temporal
760,2,5.168563210964203,175.66229248046875,,,,,,,,,,,0.00022100000000000076,fair,temporal
770,2,5.147642913460731,172.0255584716797,,,,,,,,,,,0.00022325000000000074,fair,temporal
780,2,5.134453505277634,169.771484375,,,,,,,,,,,0.00022550000000000074,fair,temporal
790,2,5.107538837194443,165.26309204101562,,,,,,,,,,,0.0002277500000000007,fair,temporal
800,2,5.100079107284546,164.03488159179688,,,,,,,,,,,0.00023000000000000068,fair,temporal
800,2,,,5.121729803085327,167.62507735618698,5.116700221052579,166.78410990906664,4.967237510709533,143.62956369089983,5.091462834371967,162.62758535787864,5.015221143969257,150.689457146159,0.00023000000000000068,fair,temporal
810,2,5.0714838147163395,159.41065979003906,,,,,,,,,,,0.00023225000000000074,fair,temporal
820,2,5.045469358563423,155.31716918945312,,,,,,,,,,,0.0002345000000000007,fair,temporal
830,2,5.041185912489891,154.65330505371094,,,,,,,,,,,0.0002367500000000007,fair,temporal
840,2,5.035510435700417,153.778076171875,,,,,,,,,,,0.0002390000000000006,fair,temporal
850,2,5.008518430590629,149.68276977539062,,,,,,,,,,,0.0002412500000000006,fair,temporal
860,2,4.975860461592674,144.87344360351562,,,,,,,,,,,0.0002435000000000006,fair,temporal
870,2,4.974019777774811,144.60704040527344,,,,,,,,,,,0.00024575000000000063,fair,temporal
880,2,4.96861452460289,143.82748413085938,,,,,,,,,,,0.0002480000000000006,fair,temporal
890,2,4.961366885900498,142.78880310058594,,,,,,,,,,,0.00025025000000000063,fair,temporal
900,2,4.912204447388649,135.93873596191406,,,,,,,,,,,0.00025250000000000045,fair,temporal
900,2,,,4.9450939178466795,140.48404419081467,4.92221361091331,137.3062195754041,4.785263644361668,119.73292583380758,4.914012750484473,136.18479504072732,4.839707388860607,126.43235080271246,0.00025250000000000045,fair,temporal
910,2,4.91774734556675,136.69436645507812,,,,,,,,,,,0.0002547500000000004,fair,temporal
920,2,4.89591635465622,133.74252319335938,,,,,,,,,,,0.0002570000000000005,fair,temporal
930,2,4.903426614403725,134.750732421875,,,,,,,,,,,0.00025925000000000053,fair,temporal
940,2,4.873426067829132,130.76815795898438,,,,,,,,,,,0.00026150000000000066,fair,temporal
950,2,4.850130680203438,127.75706481933594,,,,,,,,,,,0.00026375000000000064,fair,temporal
960,2,4.841272681951523,126.63043212890625,,,,,,,,,,,0.0002660000000000007,fair,temporal
970,2,4.828383007645607,125.00865173339844,,,,,,,,,,,0.0002682500000000007,fair,temporal
980,2,4.811746019124985,122.94610595703125,,,,,,,,,,,0.00027050000000000067,fair,temporal
990,2,4.787281355261802,119.97477722167969,,,,,,,,,,,0.00027275000000000064,fair,temporal
